TimeStamp,ECG Data,GSR Data
11773,501,65524
11781,531,65524
11786,536,65524
11793,545,65524
11800,545,65524
11806,539,65524
11813,545,65524
11821,532,65524
11826,531,65524
11833,532,65524
11840,528,65524
11846,522,65524
11852,523,65524
11860,518,65524
11866,518,65524
11873,522,65524
11880,524,65524
11886,517,65524
11893,515,65524
11900,522,65524
11907,506,65524
11913,498,65524
11920,499,65524
11926,502,65524
11933,506,65524
11939,502,65524
11947,505,65524
11952,503,65524
11960,498,65524
11966,487,65524
11973,492,65524
11980,495,65524
11986,484,65524
11994,485,65524
12000,488,65524
12006,482,65524
12013,476,65524
12020,473,65524
12026,475,65524
12034,479,65524
12039,484,65524
12046,503,65524
12053,512,65524
12060,516,65524
12066,521,65524
12073,538,65524
12080,542,65524
12086,537,65524
12093,535,65524
12100,533,65524
12106,537,65524
12113,535,65524
12121,529,65524
12126,529,65524
12133,527,65524
12139,527,65524
12146,521,65524
12153,515,65524
12161,518,65524
12166,521,65524
12173,532,65524
12180,533,65524
12186,527,65524
12193,524,65524
12200,515,65524
12207,515,65524
12213,519,65524
12220,514,65524
12225,512,65524
12233,517,65524
12240,506,65524
12247,507,65524
12253,516,65524
12260,519,65524
12266,520,65524
12273,514,65524
12280,517,65524
12286,511,65524
12293,506,65524
12300,511,65524
12306,513,65524
12312,520,65524
12320,513,65524
12326,512,65524
12334,512,65524
12340,513,65524
12346,510,65524
12353,516,65524
12360,511,65524
12366,506,65524
12374,502,65524
12380,509,65524
12386,514,65524
12393,518,65524
12400,507,65524
12406,510,65524
12412,512,65524
12421,508,65524
12426,500,65524
12433,506,65524
12440,519,65524
12446,508,65524
12453,506,65524
12461,499,65524
12466,499,65524
12473,505,65524
12480,504,65524
12486,507,65524
12493,509,65524
12499,510,65524
12506,510,65524
12512,507,65524
12520,503,65524
12526,490,65524
12533,497,65524
12540,502,65524
12547,506,65524
12553,511,65524
12560,504,65524
12566,505,65524
12573,509,65524
12580,503,65524
12587,500,65524
12593,505,65524
12599,511,65524
12606,521,65524
12613,519,65524
12620,508,65524
12626,503,65524
12634,506,65524
12640,496,65524
12646,506,65524
12653,523,65524
12660,507,65524
12666,501,65524
12674,505,65524
12680,502,65524
12686,510,65524
12693,511,65524
12699,509,65524
12706,512,65524
12713,520,65524
12720,504,65524
12726,503,65524
12733,510,65524
12740,509,65524
12746,504,65524
12753,506,65524
12761,501,65524
12766,496,65524
12773,496,65524
12780,498,65524
12786,499,65524
12793,499,65524
12800,508,65524
12806,505,65524
12813,505,65524
12820,508,65524
12826,513,65524
12833,515,65524
12840,518,65524
12846,515,65524
12853,521,65524
12860,520,65524
12866,511,65524
12873,509,65524
12880,512,65524
12887,508,65524
12893,504,65524
12899,509,65524
12906,512,65524
12913,524,65524
12920,524,65524
12926,506,65524
12933,482,65524
12940,438,65524
12946,394,65524
12953,366,65524
12960,399,65524
12966,453,65524
12974,507,65524
12980,535,65524
12985,536,65524
12993,543,65524
13000,548,65524
13006,538,65524
13014,539,65524
13020,533,65524
13026,529,65524
13033,540,65524
13040,531,65524
13046,526,65524
13053,524,65524
13060,522,65524
13066,508,65524
13073,517,65524
13080,525,65524
13085,515,65524
13093,519,65524
13101,520,65524
13106,514,65524
13113,511,65524
13120,514,65524
13126,505,65524
13133,502,65524
13140,500,65524
13146,499,65524
13153,501,65524
13160,490,65524
13166,485,65524
13173,490,65524
13180,491,65524
13186,488,65524
13193,484,65524
13200,478,65524
13206,478,65524
13213,488,65524
13220,485,65524
13227,484,65524
13233,489,65524
13240,492,65524
13246,490,65524
13253,513,65524
13260,522,65524
13266,532,65524
13274,538,65524
13280,521,65524
13285,524,65524
13293,539,65524
13300,536,65524
13306,536,65524
13314,543,65524
13320,541,65524
13326,536,65524
13333,535,65524
13340,533,65524
13346,530,65524
13353,529,65524
13360,528,65524
13366,529,65524
13373,537,65524
13380,537,65524
13386,534,65524
13393,528,65524
13401,521,65524
13406,520,65524
13413,520,65524
13420,511,65524
13426,513,65524
13433,513,65524
13441,503,65524
13446,501,65524
13453,503,65524
13460,512,65524
13466,516,65524
13472,521,65524
13480,516,65524
13487,515,65524
13493,516,65524
13500,508,65524
13506,510,65524
13513,519,65524
13520,511,65524
13527,502,65524
13533,493,65524
13540,496,65524
13546,500,65524
13553,505,65524
13559,507,65524
13566,511,65524
13572,517,65524
13580,515,65524
13586,510,65524
13593,508,65524
13600,508,65524
13606,507,65524
13614,502,65524
13620,506,65524
13626,501,65524
13633,496,65524
13640,506,65524
13646,512,65524
13654,515,65524
13659,516,65524
13666,512,65524
13673,504,65524
13680,506,65524
13686,507,65524
13693,509,65524
13701,505,65524
13706,501,65524
13713,506,65524
13720,513,65524
13726,512,65524
13733,511,65524
13741,511,65524
13746,514,65524
13753,520,65524
13759,520,65524
13766,504,65524
13773,502,65524
13780,498,65524
13786,498,65524
13793,504,65524
13800,512,65524
13806,506,65524
13813,513,65524
13820,504,65524
13827,506,65524
13833,508,65524
13840,505,65524
13846,503,65524
13853,504,65524
13859,503,65524
13867,501,65524
13873,507,65524
13880,505,65524
13886,510,65524
13893,511,65524
13900,506,65524
13906,508,65524
13914,508,65524
13920,505,65524
13926,506,65524
13933,507,65524
13940,507,65524
13946,510,65524
13954,504,65524
13960,503,65524
13966,506,65524
13972,494,65524
13980,493,65524
13986,493,65524
13993,507,65524
14000,506,65524
14006,506,65524
14013,512,65524
14020,500,65524
14026,493,65524
14033,494,65524
14041,491,65524
14046,482,65524
14053,500,65524
14060,500,65524
14066,506,65524
14072,506,65524
14081,513,65524
14086,514,65524
14093,523,65524
14100,513,65524
14106,503,65524
14113,506,65524
14120,509,65524
14127,511,65524
14133,508,65524
14140,516,65524
14146,516,65524
14153,521,65524
14160,507,65524
14167,512,65524
14172,516,65524
14180,504,65524
14186,474,65524
14193,429,65524
14200,369,65524
14206,342,65524
14213,373,65524
14220,453,65524
14226,512,65524
14233,538,65524
14240,539,65524
14246,536,65524
14254,547,65524
14259,550,65524
14266,554,65524
14272,540,65524
14280,524,65524
14286,525,65524
14294,524,65524
14300,531,65524
14306,531,65524
14313,534,65524
14320,527,65524
14326,527,65524
14333,528,65524
14341,522,65524
14346,524,65524
14353,521,65524
14359,509,65524
14366,507,65524
14372,516,65524
14381,511,65524
14386,510,65524
14393,514,65524
14400,507,65524
14406,504,65524
14413,509,65524
14420,498,65524
14426,492,65524
14433,496,65524
14440,489,65524
14446,487,65524
14453,489,65524
14459,485,65524
14467,482,65524
14473,482,65524
14480,476,65524
14486,488,65524
14493,496,65524
14500,501,65524
14507,510,65524
14513,523,65524
14520,525,65524
14526,534,65524
14533,540,65524
14540,547,65524
14546,543,65524
14554,548,65524
14560,546,65524
14566,552,65524
14572,556,65524
14580,546,65524
14586,540,65524
14594,555,65524
14600,545,65524
14606,542,65524
14613,545,65524
14620,538,65524
14626,534,65524
14633,532,65524
14640,519,65524
14646,519,65524
14653,529,65524
14659,534,65524
14666,517,65524
14673,517,65524
14681,523,65524
14686,534,65524
14693,512,65524
14700,527,65524
14706,524,65524
14713,514,65524
14721,507,65524
14726,507,65524
14733,520,65524
14740,506,65524
14746,510,65524
14753,517,65524
14759,505,65524
14767,528,65524
14773,524,65524
14780,514,65524
14786,514,65524
14793,511,65524
14800,510,65524
14807,511,65524
14813,514,65524
14820,498,65524
14826,504,65524
14833,512,65524
14840,517,65524
14846,515,65524
14853,508,65524
14859,513,65524
14866,515,65524
14873,503,65524
14880,505,65524
14886,509,65524
14894,499,65524
14900,498,65524
14906,492,65524
14913,497,65524
14920,503,65524
14926,532,65524
14934,519,65524
14940,508,65524
14946,507,65524
14953,515,65524
14959,504,65524
14966,497,65524
14973,515,65524
14980,508,65524
14986,497,65524
14993,465,65524
15000,524,65524
15006,543,65524
15013,525,65524
15021,533,65524
15026,552,65524
15033,519,65524
15040,465,65524
15046,484,65524
15053,513,65524
15059,465,65524
15066,462,65524
15072,497,65524
15080,516,65524
15086,543,65524
15093,586,65524
15100,551,65524
15107,513,65524
15113,505,65524
15120,495,65524
15126,482,65524
15133,509,65524
15140,466,65524
15147,545,65524
15153,553,65524
15159,529,65524
15166,485,65524
15173,507,65524
15180,450,65524
15186,467,65524
15194,502,65524
15200,521,65524
15206,484,65524
15213,485,65524
15220,466,65524
15226,529,65524
15234,548,65524
15240,564,65524
15246,514,65524
15253,504,65524
15259,492,65524
15266,470,65524
15273,494,65524
15280,580,65524
15286,509,65524
15293,478,65524
15300,468,65524
15306,520,65524
15313,506,65524
15321,537,65524
15326,523,65524
15333,510,65524
15340,468,65524
15346,473,65524
15353,459,65524
15360,366,65524
15366,431,65524
15373,397,65524
15380,466,65524
15386,512,65524
15393,570,65524
15400,559,65524
15406,548,65524
15413,539,65524
15420,538,65524
15426,542,65524
15433,571,65524
15440,517,65524
15446,509,65524
15453,494,65524
15459,493,65524
15466,474,65524
15473,509,65524
15480,493,65524
15486,580,65524
15493,628,65524
15500,567,65524
15506,521,65524
15513,504,65524
15520,484,65524
15526,480,65524
15534,432,65524
15540,500,65524
15545,530,65524
15553,551,65524
15560,541,65524
15566,518,65524
15574,490,65524
15580,464,65524
15586,474,65524
15593,472,65524
15600,489,65524
15606,498,65524
15613,484,65524
15620,504,65524
15626,514,65524
15633,497,65524
15640,452,65524
15645,439,65524
15653,462,65524
15661,460,65524
15666,509,65524
15673,516,65524
15680,554,65524
15686,550,65524
15693,552,65524
15700,538,65524
15706,537,65524
15713,512,65524
15720,521,65524
15726,570,65524
15733,555,65524
15740,585,65524
15747,551,65524
15753,533,65524
15760,548,65524
15766,539,65524
15773,491,65524
15780,533,65524
15787,542,65524
15793,568,65524
15800,541,65524
15806,522,65524
15813,505,65524
15820,493,65524
15826,521,65524
15833,493,65524
15840,469,65524
15846,517,65524
15853,560,65524
15860,552,65524
15866,550,65524
15874,488,65524
15880,481,65524
15886,481,65524
15893,487,65524
15900,489,65524
15906,481,65524
15913,524,65524
15920,557,65524
15926,498,65524
15932,476,65524
15940,515,65524
15946,518,65524
15953,538,65524
15961,488,65524
15966,502,65524
15973,547,65524
15980,484,65524
15986,481,65524
15993,540,65524
16001,538,65524
16006,499,65524
16013,479,65524
16020,532,65524
16026,496,65524
16032,459,65524
16040,470,65524
16047,499,65524
16053,505,65524
16060,488,65524
16066,517,65524
16073,526,65524
16080,520,65524
16087,490,65524
16093,506,65524
16100,587,65524
16106,494,65524
16113,448,65524
16119,506,65524
16126,517,65524
16132,498,65524
16140,416,65524
16146,509,65524
16153,529,65524
16160,513,65524
16166,459,65524
16174,475,65524
16180,516,65524
16186,488,65524
16193,506,65524
16200,545,65524
16206,504,65524
16214,465,65524
16220,518,65524
16226,550,65524
16232,484,65524
16240,539,65524
16246,512,65524
16253,495,65524
16261,486,65524
16266,491,65524
16273,531,65524
16280,518,65524
16286,482,65524
16293,517,65524
16301,507,65524
16306,513,65524
16313,467,65524
16319,398,65524
16326,369,65524
16332,392,65524
16340,435,65524
16346,501,65524
16353,551,65524
16360,543,65524
16366,544,65524
16373,548,65524
16380,528,65524
16387,538,65524
16393,537,65524
16400,539,65524
16406,539,65524
16413,535,65524
16419,523,65524
16427,530,65524
16433,522,65524
16440,528,65524
16446,523,65524
16453,537,65524
16460,530,65524
16466,517,65524
16474,467,65524
16480,441,65524
16486,422,65524
16493,375,65524
16500,604,65524
16505,646,65524
16514,610,65524
16520,570,65524
16526,555,65524
16533,535,65524
16540,533,65524
16546,529,65524
16553,517,65524
16560,502,65524
16566,470,65524
16573,498,65524
16580,516,65524
16586,522,65524
16593,522,65524
16601,513,65524
16605,515,65524
16613,517,65524
16620,495,65524
16626,474,65524
16633,474,65524
16641,491,65524
16646,500,65524
16653,498,65524
16660,526,65524
16666,532,65524
16673,519,65524
16680,499,65524
16687,492,65524
16693,500,65524
16700,506,65524
16705,510,65524
16713,497,65524
16720,476,65524
16727,369,65524
16733,347,65524
16740,554,65524
16746,629,65524
16753,613,65524
16760,582,65524
16766,552,65524
16773,507,65524
16780,503,65524
16786,550,65524
16793,568,65524
16800,535,65524
16806,535,65524
16814,523,65524
16820,513,65524
16826,532,65524
16833,539,65524
16840,521,65524
16846,508,65524
16854,484,65524
16860,491,65524
16866,507,65524
16873,492,65524
16880,480,65524
16886,522,65524
16892,525,65524
16901,509,65524
16906,507,65524
16913,471,65524
16920,483,65524
16926,466,65524
16933,494,65524
16941,538,65524
16946,510,65524
16953,503,65524
16960,470,65524
16966,523,65524
16973,513,65524
16979,446,65524
16986,477,65524
16992,475,65524
17000,492,65524
17006,429,65524
17013,510,65524
17020,525,65524
17027,532,65524
17033,466,65524
17040,449,65524
17046,509,65524
17053,514,65524
17060,508,65524
17067,436,65524
17073,482,65524
17079,509,65524
17086,536,65524
17093,526,65524
17100,491,65524
17106,423,65524
17114,435,65524
17120,543,65524
17126,527,65524
17133,510,65524
17140,434,65524
17146,488,65524
17154,436,65524
17160,459,65524
17166,465,65524
17173,473,65524
17179,438,65524
17186,444,65524
17192,452,65524
17200,479,65524
17206,557,65524
17213,537,65524
17220,504,65524
17226,493,65524
17233,514,65524
17241,415,65524
17246,452,65524
17253,498,65524
17260,559,65524
17266,568,65524
17273,535,65524
17280,524,65524
17286,509,65524
17292,484,65524
17300,456,65524
17306,436,65524
17313,383,65524
17320,398,65524
17326,417,65524
17333,470,65524
17340,529,65524
17346,534,65524
17353,561,65524
17360,541,65524
17367,550,65524
17373,546,65524
17379,541,65524
17386,530,65524
17393,533,65524
17400,480,65524
17406,550,65524
17413,566,65524
17420,563,65524
17426,548,65524
17433,533,65524
17440,524,65524
17446,523,65524
17454,521,65524
17460,513,65524
17466,505,65524
17473,476,65524
17479,525,65524
17486,563,65524
17494,579,65524
17500,559,65524
17506,527,65524
17513,514,65524
17520,513,65524
17526,521,65524
17533,529,65524
17540,522,65524
17546,506,65524
17553,526,65524
17560,542,65524
17565,539,65524
17573,507,65524
17581,497,65524
17586,504,65524
17593,501,65524
17600,504,65524
17606,510,65524
17613,493,65524
17620,528,65524
17626,552,65524
17633,562,65524
17640,557,65524
17646,557,65524
17653,559,65524
17660,556,65524
17666,558,65524
17673,553,65524
17680,541,65524
17686,549,65524
17693,551,65524
17700,531,65524
17707,543,65524
17713,557,65524
17720,556,65524
17726,554,65524
17733,551,65524
17740,534,65524
17746,525,65524
17753,518,65524
17760,416,65524
17766,440,65524
17773,578,65524
17780,670,65524
17786,668,65524
17794,638,65524
17800,606,65524
17806,584,65524
17813,571,65524
17820,564,65524
17826,564,65524
17833,573,65524
17840,564,65524
17846,564,65524
17852,560,65524
17860,550,65524
17866,529,65524
17873,510,65524
17881,485,65524
17886,484,65524
17893,486,65524
17900,475,65524
17906,482,65524
17913,474,65524
17921,467,65524
17926,472,65524
17933,480,65524
17939,470,65524
17946,469,65524
17953,453,65524
17960,468,65524
17967,491,65524
17973,496,65524
17980,494,65524
17986,498,65524
17993,499,65524
18000,494,65524
18007,500,65524
18013,499,65524
18020,495,65524
18025,501,65524
18033,502,65524
18040,516,65524
18046,516,65524
18053,503,65524
18060,496,65524
18066,493,65524
18073,494,65524
18080,497,65524
18086,481,65524
18094,483,65524
18100,502,65524
18106,505,65524
18113,487,65524
18120,481,65524
18125,492,65524
18134,504,65524
18140,503,65524
18146,500,65524
18153,500,65524
18160,498,65524
18166,523,65524
18173,519,65524
18181,473,65524
18186,472,65524
18193,499,65524
18200,519,65524
18206,506,65524
18213,496,65524
18221,489,65524
18226,487,65524
18233,483,65524
18239,445,65524
18246,396,65524
18253,364,65524
18260,410,65524
18266,492,65524
18273,570,65524
18280,535,65524
18286,497,65524
18293,475,65524
18300,498,65524
18307,517,65524
18313,524,65524
18320,541,65524
18325,550,65524
18333,547,65524
18340,533,65524
18347,544,65524
18353,536,65524
18360,506,65524
18366,510,65524
18373,501,65524
18380,510,65524
18386,530,65524
18394,490,65524
18400,476,65524
18406,480,65524
18413,482,65524
18420,482,65524
18425,490,65524
18434,488,65524
18440,482,65524
18446,487,65524
18453,502,65524
18460,509,65524
18466,460,65524
18473,443,65524
18480,445,65524
18486,460,65524
18493,480,65524
18500,473,65524
18506,494,65524
18513,505,65524
18521,467,65524
18525,465,65524
18533,464,65524
18540,500,65524
18546,473,65524
18553,460,65524
18561,471,65524
18566,487,65524
18573,514,65524
18580,511,65524
18586,518,65524
18593,524,65524
18600,523,65524
18607,540,65524
18612,554,65524
18620,532,65524
18626,502,65524
18633,528,65524
18640,555,65524
18647,564,65524
18653,554,65524
18660,502,65524
18666,465,65524
18673,474,65524
18680,477,65524
18686,494,65524
18693,490,65524
18700,510,65524
18706,527,65524
18712,562,65524
18720,528,65524
18726,526,65524
18734,536,65524
18740,488,65524
18746,494,65524
18753,562,65524
18760,532,65524
18766,513,65524
18774,492,65524
18780,532,65524
18786,559,65524
18793,537,65524
18800,508,65524
18806,487,65524
18812,488,65524
18821,498,65524
18826,527,65524
18833,512,65524
18840,503,65524
18846,493,65524
18853,512,65524
18861,509,65524
18866,534,65524
18873,572,65524
18880,519,65524
18886,499,65524
18893,492,65524
18900,509,65524
18906,512,65524
18912,525,65524
18920,488,65524
18926,500,65524
18933,485,65524
18940,537,65524
18947,531,65524
18953,534,65524
18960,507,65524
18966,500,65524
18973,480,65524
18980,500,65524
18987,529,65524
18993,543,65524
18999,506,65524
19006,486,65524
19012,516,65524
19020,552,65524
19026,587,65524
19034,498,65524
19040,491,65524
19046,504,65524
19053,512,65524
19060,538,65524
19066,544,65524
19074,514,65524
19080,490,65524
19086,508,65524
19093,483,65524
19099,436,65524
19106,383,65524
19113,370,65524
19120,447,65524
19126,522,65524
19133,535,65524
19140,534,65524
19146,537,65524
19153,544,65524
19161,548,65524
19166,534,65524
19173,550,65524
19180,536,65524
19185,517,65524
19193,500,65524
19201,502,65524
19206,501,65524
19213,529,65524
19220,518,65524
19226,511,65524
19233,506,65524
19240,529,65524
19246,533,65524
19253,528,65524
19260,526,65524
19266,490,65524
19273,499,65524
19280,491,65524
19286,485,65524
19293,484,65524
19300,503,65524
19306,530,65524
19313,487,65524
19320,465,65524
19326,477,65524
19333,481,65524
19340,466,65524
19346,485,65524
19353,451,65524
19360,495,65524
19366,551,65524
19374,490,65524
19380,490,65524
19385,492,65524
19393,522,65524
19400,495,65524
19406,493,65524
19414,519,65524
19420,524,65524
19426,522,65524
19433,549,65524
19440,554,65524
19446,549,65524
19453,560,65524
19460,575,65524
19466,574,65524
19472,516,65524
19480,516,65524
19486,542,65524
19493,511,65524
19501,540,65524
19506,551,65524
19513,544,65524
19520,543,65524
19526,542,65524
19533,543,65524
19540,508,65524
19546,510,65524
19553,523,65524
19560,516,65524
19566,530,65524
19572,527,65524
19580,522,65524
19587,522,65524
19593,509,65524
19600,529,65524
19606,506,65524
19613,512,65524
19620,504,65524
19627,519,65524
19633,515,65524
19640,506,65524
19646,518,65524
19653,534,65524
19659,527,65524
19666,484,65524
19674,506,65524
19680,481,65524
19686,518,65524
19693,559,65524
19700,525,65524
19706,514,65524
19714,474,65524
19720,488,65524
19726,529,65524
19733,515,65524
19740,473,65524
19746,453,65524
19753,495,65524
19760,541,65524
19766,534,65524
19773,502,65524
19780,509,65524
19786,554,65524
19793,515,65524
19801,507,65524
19806,497,65524
19813,477,65524
19820,483,65524
19826,500,65524
19833,497,65524
19841,507,65524
19845,517,65524
19853,524,65524
19860,480,65524
19866,479,65524
19873,469,65524
19880,501,65524
19887,514,65524
19893,527,65524
19900,514,65524
19906,505,65524
19913,500,65524
19920,512,65524
19927,516,65524
19933,503,65524
19940,503,65524
19945,510,65524
19953,506,65524
19960,489,65524
19966,530,65524
19973,530,65524
19980,516,65524
19986,521,65524
19993,503,65524
20000,505,65524
20006,523,65524
20014,513,65524
20020,496,65524
20026,480,65524
20033,412,65524
20040,331,65524
20046,395,65524
20054,428,65524
20060,496,65524
20066,530,65524
20073,557,65524
20080,521,65524
20086,525,65524
20093,530,65524
20101,528,65524
20106,537,65524
20113,539,65524
20120,526,65524
20126,521,65524
20132,518,65524
20141,543,65524
20146,550,65524
20153,537,65524
20160,517,65524
20166,499,65524
20173,498,65524
20180,487,65524
20186,511,65524
20193,524,65524
20200,537,65524
20206,517,65524
20213,478,65524
20220,512,65524
20227,521,65524
20232,503,65524
20240,486,65524
20246,476,65524
20253,484,65524
20260,466,65524
20267,487,65524
20273,497,65524
20280,478,65524
20286,465,65524
20293,469,65524
20300,505,65524
20306,483,65524
20314,497,65524
20320,482,65524
20326,495,65524
20332,489,65524
20340,491,65524
20346,509,65524
20354,521,65524
20360,522,65524
20366,532,65524
20373,548,65524
20380,525,65524
20386,535,65524
20393,514,65524
20400,526,65524
20406,544,65524
20413,542,65524
20420,549,65524
20426,522,65524
20433,532,65524
20441,519,65524
20446,541,65524
20453,541,65524
20460,521,65524
20466,505,65524
20473,526,65524
20481,494,65524
20486,489,65524
20493,511,65524
20500,523,65524
20506,514,65524
20513,528,65524
20520,531,65524
20527,535,65524
20532,532,65524
20540,519,65524
20546,471,65524
20553,462,65524
20560,566,65524
20567,570,65524
20573,486,65524
20580,470,65524
20586,506,65524
20593,504,65524
20600,498,65524
20606,509,65524
20613,504,65524
20620,515,65524
20626,535,65524
20632,542,65524
20640,494,65524
20646,495,65524
20654,496,65524
20660,492,65524
20666,490,65524
20673,488,65524
20680,477,65524
20686,516,65524
20694,497,65524
20700,495,65524
20706,520,65524
20713,530,65524
20720,541,65524
20726,489,65524
20732,447,65524
20741,473,65524
20746,514,65524
20753,515,65524
20760,499,65524
20766,480,65524
20773,490,65524
20781,512,65524
20786,510,65524
20793,537,65524
20800,505,65524
20806,463,65524
20813,464,65524
20819,481,65524
20826,493,65524
20832,518,65524
20840,502,65524
20846,501,65524
20853,494,65524
20860,481,65524
20867,496,65524
20873,503,65524
20880,502,65524
20886,504,65524
20893,511,65524
20900,521,65524
20907,515,65524
20913,540,65524
20920,533,65524
20926,517,65524
20932,540,65524
20940,548,65524
20946,499,65524
20954,500,65524
20960,517,65524
20966,525,65524
20973,526,65524
20980,532,65524
20986,544,65524
20994,526,65524
21000,520,65524
21006,523,65524
21013,533,65524
21019,525,65524
21026,500,65524
21033,437,65524
21040,395,65524
21046,394,65524
21053,425,65524
21060,504,65524
21066,528,65524
21073,538,65524
21081,529,65524
21086,538,65524
21093,562,65524
21100,565,65524
21106,553,65524
21113,547,65524
21120,526,65524
21126,533,65524
21133,561,65524
21140,554,65524
21146,552,65524
21153,528,65524
21160,518,65524
21166,533,65524
21173,538,65524
21180,530,65524
21186,521,65524
21193,514,65524
21200,489,65524
21206,481,65524
21213,496,65524
21220,505,65524
21226,512,65524
21233,508,65524
21240,499,65524
21246,492,65524
21253,480,65524
21260,478,65524
21266,480,65524
21273,489,65524
21280,488,65524
21286,477,65524
21294,469,65524
21300,467,65524
21305,485,65524
21313,485,65524
21320,482,65524
21326,506,65524
21334,453,65524
21340,447,65524
21346,462,65524
21353,515,65524
21360,542,65524
21366,540,65524
21373,552,65524
21380,588,65524
21386,612,65524
21393,593,65524
21400,574,65524
21406,580,65524
21413,586,65524
21421,580,65524
21426,570,65524
21433,549,65524
21440,551,65524
21446,559,65524
21453,537,65524
21460,520,65524
21466,509,65524
21473,519,65524
21480,523,65524
21486,521,65524
21492,511,65524
21500,503,65524
21507,507,65524
21513,506,65524
21520,503,65524
21526,499,65524
21533,524,65524
21540,516,65524
21547,510,65524
21553,518,65524
21560,522,65524
21566,524,65524
21573,523,65524
21579,527,65524
21586,524,65524
21594,517,65524
21600,514,65524
21606,502,65524
21613,486,65524
21620,484,65524
21626,504,65524
21634,520,65524
21640,529,65524
21646,535,65524
21653,544,65524
21660,535,65524
21665,524,65524
21673,495,65524
21680,479,65524
21686,493,65524
21693,506,65524
21700,504,65524
21706,504,65524
21713,509,65524
21721,520,65524
21726,513,65524
21733,494,65524
21740,492,65524
21746,495,65524
21752,494,65524
21761,491,65524
21766,480,65524
21773,481,65524
21780,489,65524
21786,479,65524
21793,474,65524
21800,502,65524
21807,516,65524
21813,499,65524
21820,492,65524
21826,493,65524
21833,489,65524
21839,488,65524
21847,488,65524
21852,484,65524
21860,464,65524
21866,474,65524
21873,485,65524
21880,502,65524
21886,497,65524
21893,496,65524
21900,499,65524
21906,502,65524
21913,488,65524
21920,479,65524
21926,490,65524
21934,497,65524
21940,502,65524
21946,496,65524
21953,462,65524
21960,474,65524
21966,497,65524
21974,503,65524
21980,515,65524
21986,514,65524
21993,509,65524
22000,507,65524
22006,510,65524
22013,505,65524
22021,504,65524
22026,508,65524
22033,504,65524
22039,502,65524
22046,499,65524
22053,516,65524
22061,505,65524
22066,506,65524
22073,503,65524
22080,482,65524
22086,454,65524
22093,399,65524
22100,371,65524
22106,389,65524
22113,451,65524
22120,516,65524
22126,533,65524
22133,528,65524
22139,538,65524
22147,538,65524
22153,527,65524
22160,535,65524
22166,538,65524
22173,541,65524
22180,548,65524
22187,540,65524
22193,532,65524
22200,527,65524
22206,517,65524
22213,505,65524
22220,507,65524
22225,509,65524
22234,501,65524
22240,493,65524
22246,508,65524
22253,507,65524
22260,510,65524
22266,523,65524
22274,517,65524
22280,509,65524
22286,507,65524
22293,502,65524
22300,494,65524
22306,496,65524
22313,494,65524
22320,482,65524
22325,471,65524
22333,470,65524
22340,487,65524
22346,487,65524
22353,478,65524
22361,483,65524
22366,487,65524
22373,495,65524
22380,496,65524
22386,498,65524
22393,497,65524
22401,504,65524
22406,510,65524
22413,513,65524
22420,539,65524
22426,538,65524
22433,537,65524
22440,542,65524
22446,542,65524
22453,538,65524
22460,545,65524
22466,535,65524
22473,528,65524
22480,526,65524
22487,539,65524
22493,548,65524
22500,531,65524
22506,530,65524
22512,523,65524
22520,527,65524
22526,528,65524
22533,524,65524
22540,523,65524
22546,526,65524
22553,522,65524
22560,523,65524
22566,527,65524
22574,523,65524
22580,523,65524
22586,526,65524
22593,530,65524
22599,519,65524
22606,507,65524
22614,507,65524
22620,514,65524
22626,515,65524
22633,516,65524
22640,520,65524
22646,510,65524
22653,513,65524
22660,524,65524
22666,521,65524
22673,515,65524
22680,514,65524
22686,516,65524
22693,514,65524
22700,512,65524
22706,509,65524
22713,512,65524
22720,521,65524
22726,518,65524
22733,506,65524
22740,508,65524
22746,510,65524
22753,509,65524
22760,516,65524
22766,509,65524
22773,496,65524
22780,505,65524
22786,513,65524
22793,515,65524
22800,516,65524
22806,517,65524
22813,495,65524
22820,481,65524
22827,366,65524
22833,296,65524
22840,427,65524
22846,560,65524
22853,623,65524
22860,651,65524
22866,640,65524
22874,601,65524
22880,564,65524
22885,535,65524
22893,483,65524
22900,311,65524
22906,228,65524
22914,367,65524
22920,518,65524
22926,483,65524
22933,553,65524
22940,674,65524
22946,674,65524
22953,640,65524
22960,623,65524
22966,614,65524
22973,579,65524
22980,550,65524
22986,547,65524
22993,541,65524
23001,549,65524
23006,544,65524
23013,526,65524
23020,512,65524
23026,490,65524
23033,530,65524
23041,538,65524
23046,504,65524
23053,496,65524
23060,523,65524
23066,532,65524
23072,494,65524
23080,424,65524
23087,389,65524
23093,356,65524
23100,443,65524
23106,512,65524
23113,461,65524
23120,433,65524
23127,493,65524
23133,566,65524
23140,604,65524
23146,623,65524
23153,611,65524
23159,567,65524
23166,523,65524
23173,499,65524
23180,482,65524
23186,491,65524
23193,494,65524
23200,524,65524
23206,566,65524
23214,554,65524
23220,520,65524
23226,516,65524
23233,481,65524
23240,510,65524
23245,569,65524
23254,581,65524
23260,543,65524
23266,496,65524
23273,456,65524
23280,450,65524
23286,491,65524
23293,518,65524
23301,550,65524
23306,554,65524
23313,509,65524
23320,381,65524
23326,320,65524
23333,263,65524
23341,427,65524
23345,573,65524
23353,651,65524
23360,619,65524
23366,586,65524
23373,468,65524
23380,501,65524
23386,529,65524
23393,458,65524
23400,426,65524
23406,456,65524
23413,560,65524
