TimeStamp,ECG Data,GSR Data
1440,462,5
1446,460,5
1454,468,5
1460,473,5
1466,475,5
1473,497,5
1479,511,5
1486,518,5
1494,512,5
1500,518,5
1506,534,5
1513,522,5
1520,526,5
1526,536,5
1533,546,5
1540,543,5
1546,537,5
1553,545,5
1560,533,5
1566,547,5
1573,553,5
1581,542,5
1586,538,5
1593,530,5
1600,526,5
1606,532,5
1613,547,5
1620,516,5
1626,518,5
1633,511,5
1640,508,5
1646,516,5
1653,522,5
1660,527,5
1666,528,5
1673,525,5
1680,528,5
1686,535,5
1693,521,5
1700,520,5
1707,526,5
1713,529,5
1720,521,5
1726,499,5
1733,507,5
1740,515,5
1746,507,5
1753,522,5
1760,522,5
1766,512,5
1773,515,5
1780,517,5
1786,522,5
1794,516,5
1800,533,5
1806,513,5
1813,488,5
1820,501,5
1826,504,5
1833,502,5
1839,501,5
1846,513,5
1853,521,5
1860,528,5
1866,533,5
1873,533,5
1881,525,5
1886,531,5
1893,526,5
1900,515,5
1906,523,5
1913,532,5
1921,518,5
1926,534,5
1933,523,5
1939,506,5
1946,515,5
1953,519,5
1960,497,5
1967,474,5
1973,442,5
1980,406,5
1986,430,5
1993,495,5
2000,529,5
2007,546,5
2013,547,5
2020,551,5
2025,556,5
2033,540,5
2040,529,5
2046,525,5
2053,538,5
2060,546,5
2066,553,5
2073,551,5
2080,544,5
2086,531,5
2094,524,5
2100,530,5
2106,531,5
2112,518,5
2120,519,5
2126,509,5
2134,509,5
2140,511,5
2146,515,5
2153,515,5
2160,510,5
2166,510,5
2173,503,5
2181,500,5
2186,503,5
2193,501,5
2199,488,5
2206,492,5
2212,497,5
2221,495,5
2226,508,5
2233,489,5
2240,476,5
2246,483,5
2253,494,5
2260,498,5
2266,508,5
2273,520,5
2280,511,5
2286,516,5
2293,518,5
2300,528,5
2307,544,5
2313,538,5
2320,537,5
2326,540,5
2333,551,5
2340,521,5
2347,523,5
2353,524,5
2360,523,5
2366,529,5
2373,520,5
2380,517,5
2385,520,5
2394,533,5
2400,527,5
2406,529,5
2413,535,5
2420,525,5
2426,518,5
2434,524,5
2440,508,5
2446,508,5
2453,512,5
2460,531,5
2466,531,5
2472,522,5
2480,496,5
2486,509,5
2493,501,5
2500,493,5
2506,500,5
2513,492,5
2521,492,5
2526,510,5
2533,512,5
2540,510,5
2546,511,5
2553,509,5
2561,523,5
2566,519,5
2573,515,5
2580,494,5
2586,495,5
2593,500,5
2600,499,5
2606,504,5
2613,502,5
2620,500,5
2626,506,5
2633,510,5
2640,507,5
2646,490,5
2653,486,5
2660,488,5
2666,502,5
2673,513,5
2680,501,5
2686,514,5
2693,508,5
2700,505,5
2706,514,5
2713,516,5
2720,516,5
2726,518,5
2733,518,5
2740,518,5
2746,527,5
2753,516,5
2760,512,5
2766,508,5
2774,503,5
2780,510,5
2786,531,5
2793,524,5
2800,472,5
2806,449,5
2813,406,5
2819,375,5
2826,401,5
2832,465,5
2840,512,5
2846,519,5
2853,515,5
2861,522,5
2866,543,5
2873,550,5
2880,536,5
2886,535,5
2893,543,5
2900,532,5
2906,525,5
2913,522,5
2919,522,5
2926,521,5
2933,519,5
2940,516,5
2947,515,5
2953,516,5
2960,508,5
2966,511,5
2973,512,5
2980,510,5
2987,505,5
2993,499,5
3000,506,5
3005,501,5
3013,494,5
3020,496,5
3026,499,5
3034,493,5
3040,478,5
3046,486,5
3053,474,5
3060,475,5
3066,478,5
3074,466,5
3080,466,5
3086,475,5
3092,476,5
3100,486,5
3106,497,5
3113,505,5
3120,512,6
3126,517,6
3133,522,6
3140,531,6
3146,531,6
3153,525,6
3161,538,6
3166,538,6
3173,529,6
3179,529,6
3186,526,6
3193,532,6
3201,529,6
3206,530,6
3213,523,6
3220,522,6
3226,517,6
3233,510,6
3240,510,6
3247,521,6
3253,528,6
3260,517,6
3265,513,6
3273,513,6
3280,515,6
3287,516,6
3293,514,6
3300,508,6
3306,506,6
3313,514,6
3320,513,6
3326,517,6
3333,511,6
3340,508,6
3346,526,6
3353,528,6
3360,507,6
3365,509,6
3374,507,6
3380,500,6
3386,501,6
3393,499,6
3400,496,6
3406,497,6
3414,500,6
3420,496,6
3426,507,6
3433,514,6
3440,508,6
3446,504,6
3452,500,6
3461,502,7
3466,502,7
3473,501,7
3480,502,7
3486,500,7
3493,502,7
3501,505,7
3506,512,7
3513,499,7
3520,504,7
3526,504,7
3533,495,7
3539,503,7
3546,510,7
3553,505,7
3560,502,7
3566,509,7
3573,522,7
3580,487,7
3587,484,7
3593,482,7
3600,478,7
3606,492,7
3613,499,7
3620,506,7
3627,520,7
3633,517,7
3640,513,7
3646,520,7
3653,513,7
3660,515,7
3666,516,7
3674,506,7
3680,507,7
3686,507,7
3693,515,7
3700,511,7
3706,511,7
3713,505,7
3720,506,7
3726,516,7
3733,518,7
3740,488,7
3746,458,7
3753,412,7
3760,374,7
3766,373,7
3773,424,7
3780,491,7
3786,516,7
3793,528,7
3800,538,7
3806,542,7
3813,542,7
3820,531,7
3826,533,7
3833,529,7
3841,525,7
3846,526,7
3853,537,7
3860,548,7
3866,523,7
3873,520,7
3880,511,8
3886,519,8
3893,522,8
3899,513,8
3906,510,8
3913,516,8
3920,509,8
3927,518,8
3933,504,8
3940,495,8
3946,495,8
3953,498,8
3960,501,8
3966,497,8
3973,502,8
3980,498,8
3986,491,8
3993,491,8
4000,473,8
4006,472,8
4014,470,8
4020,477,8
4026,486,8
4033,479,8
4040,485,8
4046,498,8
4054,492,8
4059,504,8
4066,512,8
4073,528,8
4080,535,8
4086,534,8
4093,534,8
4101,539,8
4106,548,8
4113,546,8
4120,534,8
4126,529,8
4133,526,8
4141,528,8
4146,533,8
4153,556,8
4159,531,8
4166,523,8
4173,515,8
4180,522,8
4186,529,8
4193,532,8
4200,527,8
4206,523,8
4213,515,8
4220,515,8
4227,510,8
4233,513,8
4240,516,8
4245,514,8
4253,516,8
4260,521,8
4267,517,8
4273,521,8
4280,515,8
4286,512,8
4293,512,8
4300,512,8
4306,507,8
4314,502,8
4320,502,8
4326,517,8
4332,515,8
4340,507,8
4346,515,8
4354,509,8
4360,513,8
4366,518,8
4373,514,8
4380,508,8
4386,502,8
4393,507,8
4400,499,8
4406,502,8
4413,498,8
4419,500,8
4426,508,8
4433,515,8
4441,510,8
4446,506,8
4453,507,8
4460,521,8
4466,506,8
4473,485,8
4481,492,8
4486,497,8
4493,504,8
4500,506,8
4506,509,8
4513,507,8
4520,505,8
4526,503,8
4533,506,8
4540,508,8
4546,507,8
4553,516,8
4560,496,8
4567,493,8
4573,499,8
4580,500,8
4586,502,8
4592,517,8
4600,509,8
4606,500,8
4613,495,8
4620,516,8
4626,504,8
4633,494,8
4640,505,8
4646,497,8
4654,498,8
4660,504,8
4665,515,8
4673,500,8
4680,497,8
4686,505,8
4694,516,8
4700,509,8
4706,504,8
4713,503,8
4720,512,8
4726,510,8
4733,501,8
4740,509,8
4746,515,8
4752,506,8
4760,511,8
4766,509,8
4773,493,8
4781,493,8
4786,497,8
4793,492,8
4800,492,8
4806,500,8
4813,516,8
4820,519,8
4826,510,8
4833,515,8
4839,514,8
4846,515,8
4853,515,8
4860,518,8
4867,519,8
4873,520,8
4880,514,8
4886,508,8
4893,503,8
4900,504,8
4907,515,8
4913,513,8
4920,503,8
4925,485,8
4933,448,8
4940,393,8
4946,366,8
4954,390,8
4960,443,8
4966,496,8
4973,524,8
4980,542,8
4986,538,8
4994,535,8
5000,538,8
5006,538,8
5012,539,8
5020,545,8
5026,536,8
5033,535,7
5040,524,7
5046,523,7
5053,514,7
5060,507,7
5066,522,7
5073,522,7
5081,511,7
5086,517,7
5093,518,7
5099,518,7
5106,513,7
5113,510,7
5121,522,7
5126,507,7
5133,489,7
5140,490,7
5146,492,7
5153,486,7
5160,498,7
5167,492,7
5173,486,7
5180,488,7
5186,487,7
5193,479,7
5200,480,7
5207,490,7
5213,478,7
5220,469,7
5226,474,7
5233,484,7
5240,493,7
5246,507,7
5253,525,7
5260,506,7
5266,517,7
5273,529,7
5280,534,7
5286,542,7
5294,544,7
5300,549,7
5306,541,7
5313,540,7
5320,544,7
5326,548,7
5334,531,7
5340,520,7
5346,533,7
5353,524,7
5359,521,7
5366,523,7
5373,519,7
5380,522,7
5386,525,7
5393,521,7
5400,522,7
5406,534,7
5413,516,7
5421,513,7
5426,516,7
5433,514,7
5440,519,7
5446,522,7
5453,531,7
5460,509,7
5466,508,7
5473,502,7
5480,501,7
5486,503,7
5493,503,7
5500,510,7
5507,514,7
5513,520,7
5520,507,7
5526,509,7
5533,505,7
5540,516,7
5547,514,7
5553,499,7
5560,495,7
5566,501,7
5573,496,7
5580,503,7
5586,511,7
5594,517,7
5600,499,7
5606,501,7
5613,501,7
5620,507,7
5626,511,7
5633,516,7
5640,521,7
5646,503,7
5653,484,7
5660,492,7
5666,505,7
5673,511,7
5680,523,7
5686,514,6
5693,508,6
5700,510,6
5706,520,6
5713,508,6
5721,500,6
5726,505,6
5733,526,6
5740,501,6
5746,505,6
5753,510,6
5761,509,6
5766,511,6
5773,513,6
5780,524,6
5786,521,6
5793,520,6
5800,511,6
5807,507,6
5813,502,6
5820,505,6
5826,509,6
5833,506,6
5840,501,6
5847,504,6
5853,502,6
5860,501,6
5866,507,6
5873,507,6
5880,506,6
5886,515,6
5892,504,6
5900,508,6
5906,516,6
5913,509,6
5920,509,6
5926,510,6
5934,508,6
5940,506,6
5946,508,6
5953,507,6
5960,513,6
5966,505,6
5974,509,6
5980,516,6
5986,492,6
5993,444,6
6000,413,6
6006,375,6
6013,390,6
6021,462,6
6026,503,6
6033,553,6
6040,537,6
6046,522,6
6052,529,6
6061,529,6
6066,531,6
6073,527,6
6080,523,6
6086,522,6
6093,521,6
6100,521,6
6106,520,6
6113,524,6
6120,527,6
6126,515,6
6133,521,6
6139,529,6
6147,521,6
6153,491,6
6160,498,6
6166,511,6
6173,504,6
6180,502,6
6187,503,6
6193,504,6
6200,499,6
6206,499,6
6213,495,6
6220,494,6
6226,506,6
6234,500,6
6240,481,6
6246,487,6
6253,480,6
6260,477,6
6266,477,6
6274,486,6
6280,478,6
6286,475,6
6293,479,6
6299,490,6
6306,503,6
6313,514,6
6320,522,6
6326,518,6
6333,528,6
6340,536,6
6346,542,6
6353,541,6
6361,537,6
6366,543,6
6373,545,6
6380,523,6
6386,523,6
6393,523,6
6401,530,6
6406,536,6
6413,535,6
6420,533,6
6426,544,6
6433,529,6
6440,526,6
6446,533,6
6453,516,6
6460,524,6
6466,519,6
6473,507,6
6480,520,6
6487,514,6
6493,503,6
6500,505,6
6506,517,5
6513,530,5
6520,508,5
6526,512,5
6533,512,5
6540,521,5
6546,519,5
6553,502,5
6560,512,5
6566,507,5
6573,500,5
6580,504,5
6586,518,5
6593,517,5
6600,514,5
6606,516,5
6614,509,5
6620,505,5
6626,516,5
6633,505,5
6640,499,5
6646,506,5
6653,524,5
6661,506,5
6666,506,5
6673,515,5
6680,497,5
6686,498,5
6693,497,5
6701,503,5
6706,506,5
6713,499,5
6720,496,5
6726,501,5
6732,503,5
6740,513,5
6746,516,5
6753,517,5
6760,516,5
6766,512,5
6773,512,5
6780,524,5
6787,505,5
6793,501,5
6800,506,5
6806,509,5
6813,511,5
6819,521,5
6827,521,5
6832,502,5
6840,508,5
6846,504,5
6853,500,5
6860,458,5
6866,415,5
6874,383,5
6880,407,5
6886,474,5
6893,514,5
6900,541,5
6906,546,5
6914,544,5
6919,546,5
6926,546,5
6933,546,5
6940,540,5
6946,527,5
6953,525,5
6960,513,5
6966,521,5
6973,525,5
6980,522,5
6986,527,5
6993,523,5
7001,527,5
7006,534,5
7013,509,5
7019,510,5
7026,515,5
7033,518,5
7041,516,5
7046,501,5
7053,495,5
7060,495,5
7066,492,5
7073,491,5
7080,493,5
7087,493,5
7093,496,5
7100,503,5
7105,500,5
7113,489,5
7120,474,5
7127,478,5
7133,481,5
7140,471,5
7146,475,5
7153,485,5
7160,496,5
7166,503,5
7173,506,5
7180,520,5
7186,528,5
7193,538,5
7200,544,5
7206,539,5
7214,535,5
7220,532,5
7226,540,5
7233,540,5
7240,535,5
7246,528,5
7254,528,5
7260,532,5
7266,539,5
7273,541,5
7280,536,5
7286,529,5
7292,524,5
7301,532,5
7306,532,5
7313,520,5
7320,526,5
7326,525,5
7333,508,5
7341,516,5
7346,528,5
7353,520,5
7360,504,5
7366,508,5
7373,508,5
7379,509,5
7386,515,5
7393,512,5
7400,510,5
7406,509,5
7413,508,5
7420,517,5
7427,517,5
7433,507,5
7440,502,5
7446,515,5
7453,516,5
7460,526,5
7465,525,5
7473,497,5
7480,505,5
7486,509,5
7493,508,5
7500,510,5
7506,525,5
7514,518,5
7520,498,5
7526,501,5
7533,514,5
7540,509,5
7546,511,5
7554,506,5
7560,504,5
7565,504,5
7573,498,5
7580,509,5
7586,520,5
7593,495,5
7600,492,5
7606,492,5
7613,494,5
7620,501,5
7626,502,5
7633,503,5
7641,517,5
7646,530,5
7652,526,5
7660,513,5
7666,519,5
7673,524,5
7681,523,5
7686,524,5
7693,514,5
7700,509,5
7706,510,5
7713,508,5
7720,508,5
7726,521,5
7733,518,5
7739,512,5
7746,497,5
7753,462,5
7760,426,5
7767,382,5
7773,378,5
7780,443,5
7786,497,5
7793,512,5
7800,514,5
7806,527,5
7813,533,5
7820,548,5
7825,548,5
7833,540,5
7840,534,5
7846,532,5
7854,534,5
7860,532,5
7866,532,5
7873,530,5
7880,535,5
7886,533,5
7894,509,5
7900,513,5
7906,513,5
7912,507,5
7920,515,5
7926,515,5
7933,513,5
7941,519,5
7946,514,5
7953,504,5
7960,501,5
7966,504,5
7973,496,5
7981,488,5
7986,494,5
7993,498,5
7999,493,5
8006,485,5
8013,479,5
8020,481,5
8026,483,5
8033,492,5
8040,491,5
8046,490,5
8053,499,5
8060,498,5
8067,502,5
8073,508,5
8080,521,5
8086,530,5
8093,529,5
8100,539,5
8107,546,5
8113,526,5
8120,531,5
8126,534,5
8133,529,5
8140,524,5
8146,526,5
8154,525,5
8160,524,5
8166,518,5
8172,515,5
8180,529,5
8186,518,5
8194,507,5
8200,513,5
8206,523,5
8213,506,5
8220,512,5
8226,517,5
8233,511,5
8240,522,5
8246,530,5
8253,516,5
8259,503,5
8266,507,5
8273,507,5
8281,511,5
8286,516,5
8293,528,5
8300,498,5
8306,497,5
8313,500,5
8321,504,5
8326,505,5
8333,508,5
8340,509,5
8346,515,5
8353,504,5
8360,514,5
8366,511,5
8373,511,5
8380,507,5
8386,529,5
8393,493,5
8400,501,5
8407,511,5
8413,518,5
8420,529,5
8426,542,5
8433,514,5
8440,507,5
8445,523,5
8453,499,5
8460,488,5
8466,489,5
8473,481,5
8480,498,5
8486,492,5
8494,496,5
8500,503,5
8506,506,5
8513,495,5
8520,503,5
8526,515,5
8532,498,5
8540,498,5
8545,492,5
8553,474,5
8560,469,5
8566,479,5
8573,485,5
8580,488,5
8586,498,5
8593,489,5
8600,492,5
8606,477,5
8613,485,5
8621,493,5
8626,480,5
8632,479,5
8640,486,5
8646,499,6
8653,501,6
8660,500,6
8666,480,6
8673,478,6
8680,486,6
8686,488,6
8693,486,6
8700,488,6
8707,496,6
8713,503,6
8719,505,6
8726,505,6
8733,523,6
8740,522,6
8747,521,6
8753,504,6
8760,499,6
8766,544,6
8773,519,6
8780,520,6
8786,518,6
8794,515,6
8800,519,6
8805,521,6
8813,512,6
8820,490,6
8826,514,6
8834,512,6
8840,481,6
8846,395,6
8853,371,6
8860,373,6
8866,431,6
8873,485,6
8880,522,6
8886,546,6
8893,570,6
8900,527,6
8905,542,6
8913,545,6
8921,530,6
8926,528,6
8933,522,6
8940,552,6
8946,549,6
8953,549,6
8961,546,6
8966,546,6
8973,522,6
8980,526,6
8986,548,6
8992,516,6
9000,503,6
9007,509,6
9013,515,6
9020,503,6
9026,508,6
9033,533,6
9040,518,6
9047,525,6
9053,514,6
9060,495,6
9066,512,6
9073,480,6
9079,480,6
9086,479,6
9093,473,6
9100,491,6
9106,497,6
9113,478,7
9120,473,7
9126,486,7
9134,516,7
9140,528,7
9146,518,7
9153,497,7
9160,495,7
9165,490,7
9174,474,7
9180,487,7
9186,539,7
9193,546,7
9200,590,7
9206,560,7
9213,556,7
9221,558,7
9226,559,7
9233,578,7
9240,527,7
9246,490,7
9252,518,7
9261,546,7
9266,536,7
9273,521,7
9280,527,7
9286,548,7
9293,523,7
9300,525,7
9306,528,7
9313,501,7
9320,531,7
9326,525,7
9333,508,7
9339,512,7
9347,521,7
9353,543,7
9360,547,7
9366,476,7
9373,491,7
9380,512,7
9387,491,7
9393,512,7
9400,520,7
9406,514,7
9413,514,7
9420,508,7
9426,517,7
9434,523,7
9440,518,7
9446,517,7
9453,555,7
9460,511,7
9466,497,7
9474,532,7
9480,496,7
9486,541,7
9493,479,7
9500,494,7
9506,518,7
9512,509,7
9520,535,7
9526,499,7
9533,526,7
9540,507,7
9546,534,7
9553,511,7
9561,485,7
9566,535,7
9573,471,7
9580,485,7
9586,509,7
9593,520,7
9600,523,7
9606,543,7
9613,482,7
9620,474,7
9626,482,7
9633,509,7
9640,525,7
9646,533,7
9653,546,7
9660,489,7
9666,448,7
9673,499,7
9680,565,7
9686,553,7
9693,522,7
9700,504,7
9706,513,7
9713,554,7
9720,550,7
9726,480,7
9733,468,7
9740,505,7
9746,507,7
9753,481,7
9760,415,7
9766,358,7
9774,378,7
9780,434,7
9785,513,7
9793,583,7
9800,518,7
9806,542,7
9814,558,7
9820,572,7
9826,550,7
9833,509,7
9840,528,7
9846,499,7
9853,532,7
9860,516,7
9866,525,7
9872,464,7
9880,540,7
9886,559,7
9893,521,7
9901,474,7
9906,480,7
9913,474,7
9920,529,7
9926,528,7
9933,520,7
9940,516,7
9946,525,7
9953,508,7
9960,484,7
9966,500,7
9972,469,7
9980,452,7
9987,502,7
9993,497,7
10000,500,7
10006,481,7
10013,488,7
10020,464,7
10027,474,7
10033,467,7
10040,508,7
10046,496,7
10053,468,7
10059,490,7
10066,527,7
10074,536,7
10080,552,7
10086,540,7
10093,490,7
10100,509,7
10106,549,6
10114,562,6
10120,562,6
10126,582,6
10133,557,6
10140,544,6
10145,479,6
10153,532,6
10160,560,6
10166,567,6
10173,543,6
10180,503,6
10186,530,6
10193,554,6
10201,508,6
10206,494,6
10213,537,6
10220,502,6
10226,560,6
10232,524,6
10241,549,6
10246,513,6
10253,486,6
10260,516,6
10266,497,6
10273,521,6
10280,534,6
10287,498,6
10293,511,6
10300,533,6
10306,489,6
10313,529,6
10319,474,6
10327,534,6
10333,522,6
10340,512,6
10346,503,6
10353,508,6
10360,525,6
10366,506,6
10373,505,6
10380,511,6
10386,511,6
10393,510,6
10400,521,6
10405,510,6
10414,499,6
10420,496,6
10426,535,6
10433,537,6
10440,527,6
10446,520,6
10454,525,6
10460,532,6
10466,535,6
10473,549,6
10480,501,6
10486,500,6
10492,546,6
10501,474,6
10506,505,6
10513,525,6
10520,524,6
10526,504,6
10533,492,6
10541,497,6
10546,510,6
10553,515,6
10560,494,6
10566,474,6
10573,493,6
10580,501,6
10586,531,6
10592,500,6
10600,498,6
10606,500,6
10613,504,6
10620,513,6
10627,507,6
10633,515,6
10640,508,6
10646,492,6
10653,491,6
10660,514,6
10667,512,6
10673,509,6
10679,505,6
10686,515,6
10693,503,6
10700,489,6
10706,463,6
10714,406,6
10720,348,6
10726,353,6
10733,417,6
10740,487,6
10746,502,6
10754,526,6
10760,522,6
10766,542,6
10773,535,6
10780,543,6
10786,525,6
10793,521,6
10800,529,6
10806,545,6
10813,533,6
10820,541,6
10826,525,6
10833,481,6
10841,498,6
10846,540,6
10853,567,6
10860,548,6
10865,488,6
10873,475,6
10881,478,6
10886,476,6
10893,510,6
10900,502,6
10906,495,6
10913,492,6
10920,522,6
10926,525,6
10933,491,6
10940,492,6
10946,507,6
10952,502,6
10960,505,6
10967,467,6
10973,484,6
10980,502,6
10986,473,6
10993,457,6
11000,480,6
11006,508,6
11013,526,6
11020,531,6
11026,503,6
11033,504,6
11039,534,6
11046,553,6
11054,449,6
11060,416,6
11066,459,6
11073,524,6
11080,383,6
11086,472,6
11094,639,6
11100,644,6
11106,633,6
11113,619,6
11120,490,6
11125,495,6
11133,585,6
11141,593,6
11146,570,6
11153,528,6
11160,509,6
11166,484,6
11173,485,6
11181,541,6
11186,594,6
11193,428,6
11200,287,6
11206,416,6
11212,445,6
11220,543,6
11226,733,6
11233,771,6
11240,694,6
11246,649,6
11253,580,6
11260,418,6
11267,364,6
11273,462,6
11280,395,6
11286,392,6
11293,601,6
11299,594,6
11307,605,6
11313,504,6
11320,375,6
11326,544,6
11333,693,6
11340,649,6
11346,626,6
11354,618,6
11360,588,6
11366,528,6
11373,242,6
11380,280,6
11385,610,6
11394,662,6
11400,619,6
11406,644,6
11413,587,6
11420,494,6
11426,481,6
11433,495,6
11440,336,6
11446,104,6
11453,394,6
11460,338,6
11466,542,6
11472,831,6
11481,711,6
11486,512,6
11493,384,6
11500,550,6
11506,371,6
11513,568,6
11521,811,6
11526,694,6
11533,450,6
11540,123,6
11546,283,6
11553,629,6
11559,445,6
11567,229,6
11573,843,6
11580,881,6
11586,628,6
11593,557,6
11600,528,6
11607,482,6
11613,491,6
11620,489,6
11626,366,6
11633,296,6
11640,523,6
11646,572,6
11653,521,6
11659,461,6
11666,387,6
11673,340,6
11680,421,6
11686,532,6
11694,465,6
11700,452,6
11706,455,6
11713,453,6
11720,469,6
11726,479,6
11734,485,6
11740,483,6
11746,465,6
11753,486,6
11760,464,6
11766,471,6
11773,460,6
11780,472,6
11786,472,6
11793,484,6
11800,478,6
11806,467,6
11813,433,6
11821,431,6
11826,490,6
11833,507,6
11840,516,6
11845,507,6
11853,501,6
11860,523,6
11866,513,6
11873,478,6
11880,479,6
11886,477,6
11893,466,6
11900,460,6
11907,453,6
11913,468,6
11919,485,6
11926,489,6
11933,496,6
11940,486,6
11947,479,6
11953,481,6
11960,489,6
11966,493,6
11973,504,6
11980,522,6
11986,524,6
11994,524,6
12000,537,6
12006,539,6
12013,541,6
12019,526,6
12026,538,6
12034,548,6
12040,523,6
12046,511,6
12053,504,6
12060,540,6
12066,552,6
12073,511,6
12080,517,6
12086,525,6
12093,509,6
12100,521,6
12106,507,6
12113,486,6
12121,505,6
12126,509,6
12133,498,6
12140,527,6
12146,518,6
12153,506,6
12161,515,6
12166,509,6
12173,507,6
12180,491,6
12186,493,6
12192,487,6
12200,507,6
12207,508,6
12213,506,6
12220,497,6
12226,496,6
12233,499,6
12240,506,6
12247,499,6
12253,513,6
12260,494,6
12266,497,6
12273,506,6
12280,514,6
12286,499,6
12292,513,6
12300,511,6
12306,507,6
12313,495,6
12320,508,6
12326,510,6
12334,498,6
12340,487,6
12346,492,6
12353,506,6
12360,515,6
12366,497,6
12374,497,6
12380,512,6
12386,506,6
12392,513,6
12400,506,6
12406,518,6
12413,500,6
12421,510,6
12426,503,6
12433,479,6
12440,501,6
12446,503,6
12453,496,6
12461,496,6
12466,500,6
12473,499,6
12479,515,6
12486,514,6
12493,520,6
12500,496,6
12506,495,6
12513,504,6
12520,516,6
12526,516,6
12533,528,6
12540,517,6
12547,522,6
12553,527,6
12560,521,6
12565,513,6
12573,517,6
12580,527,6
12587,514,6
12593,477,6
12600,462,6
12606,453,6
12613,400,6
12620,426,6
12626,447,6
12634,512,6
12640,543,6
12646,551,6
12652,561,6
12660,511,6
12666,535,6
12674,544,6
12680,544,6
12686,561,6
12693,564,6
12700,529,6
12706,531,6
12713,530,6
12720,528,6
12726,515,6
12733,451,6
12739,486,6
12746,548,6
12753,521,6
12761,554,6
12766,556,6
12773,538,6
12780,516,6
12786,511,6
12793,490,6
12801,449,6
12806,465,6
12813,525,6
12820,515,6
12825,524,6
12833,506,6
12840,497,6
12846,492,6
12853,495,6
12860,479,6
12866,473,6
12873,462,6
12880,442,6
12887,475,6
12893,527,6
12900,527,6
12906,529,6
12912,526,6
12920,520,6
12926,520,6
12933,515,6
12940,552,6
12946,557,6
12953,565,6
12960,555,6
12966,551,6
12974,579,6
12980,556,6
12986,542,6
12993,550,6
12999,533,6
13006,523,6
13014,480,6
13020,553,6
13026,584,6
13033,566,6
13040,556,6
13046,536,6
13053,553,6
13060,527,6
13066,531,6
13073,510,6
13080,496,6
13086,511,6
13093,504,6
13101,525,6
13106,559,6
13113,528,6
13120,515,6
13126,515,6
13133,500,6
13140,521,6
13146,508,6
13153,498,6
13160,484,6
13166,476,6
13172,516,6
13180,545,6
13187,537,6
13193,517,6
13200,522,6
13206,511,6
13213,503,6
13220,508,6
13227,503,6
13233,506,6
13240,514,6
13246,512,6
13253,512,6
13259,510,6
13266,476,6
