TimeStamp,ECG Data,GSR Data
2066,509,1890
2073,509,1890
2080,509,1890
2086,509,1890
2094,509,1890
2100,509,1890
2106,509,1890
2113,508,1890
2120,509,1890
2126,508,1890
2134,509,1890
2140,509,1890
2146,509,1890
2153,509,1888
2160,509,1889
2166,509,1889
2173,509,1889
2181,510,1890
2186,510,1890
2193,509,1890
2200,510,1890
2206,509,1890
2213,509,1890
2221,509,1890
2226,509,1890
2233,509,1890
2240,509,1890
2246,509,1888
2252,509,1886
2260,509,1886
2266,509,1886
2273,509,1886
2280,509,1886
2285,509,1886
2293,509,1886
2300,509,1886
2307,509,1886
2313,509,1886
2319,509,1886
2326,509,1886
2333,509,1886
2340,509,1886
2347,510,1887
2352,509,1887
2360,510,1890
2366,509,1890
2373,509,1889
2380,510,1890
2386,509,1890
2394,509,1889
2400,509,1890
2406,509,1890
2413,509,1890
2420,509,1889
2426,509,1888
2434,509,1887
2440,509,1888
2446,509,1886
2453,509,1886
2460,509,1886
2466,509,1886
2473,509,1886
2480,510,1886
2486,509,1886
2493,509,1886
2500,509,1886
2506,509,1886
2513,509,1886
2521,509,1886
2526,509,1886
2533,509,1886
2540,510,1886
2546,509,1886
2553,509,1886
2561,509,1886
2566,509,1886
2573,510,1886
2580,510,1886
2586,510,1886
2593,509,1886
2599,510,1886
2607,509,1885
2613,509,1884
2620,509,1885
2626,509,1883
2632,509,1883
2640,510,1883
2647,509,1883
2653,509,1883
2660,510,1883
2666,509,1883
2673,509,1883
2680,509,1883
2686,509,1882
2693,508,1880
2700,509,1881
2706,509,1880
2713,509,1879
2720,509,1879
2726,509,1879
2734,509,1879
2740,509,1879
2746,509,1879
2753,509,1879
2760,509,1880
2766,509,1879
2774,509,1880
2780,509,1879
2786,509,1879
2793,509,1880
2800,509,1881
2806,509,1880
2813,508,1879
2820,509,1882
2826,509,1880
2833,508,1879
2840,509,1880
2846,509,1879
2853,509,1879
2861,509,1880
2866,509,1879
2873,509,1879
2879,509,1879
2886,509,1879
2893,508,1879
2900,508,1879
2906,508,1879
2912,509,1879
2920,509,1879
2926,509,1879
2933,508,1879
2940,509,1879
2947,509,1879
2953,508,1879
2960,509,1881
2966,509,1880
2973,509,1880
2980,509,1879
2987,509,1879
2993,508,1879
3000,509,1879
3006,509,1879
3013,509,1879
3020,509,1879
3026,509,1879
3034,509,1879
3040,509,1879
3046,509,1879
3053,509,1879
3060,509,1879
3066,509,1879
3074,509,1879
3080,509,1879
3086,510,1879
3093,509,1879
3100,509,1879
3106,509,1879
3113,509,1879
3120,509,1879
3125,509,1879
3133,509,1879
3140,509,1879
3146,509,1879
3153,509,1878
3160,509,1878
3166,509,1877
3173,508,1876
3180,509,1876
3186,508,1876
3192,508,1876
3201,508,1876
3206,509,1876
3213,509,1876
3220,509,1876
3226,509,1876
3233,509,1876
3240,509,1876
3246,509,1876
3253,509,1876
3260,509,1876
3266,509,1876
3273,509,1876
3280,510,1876
3287,510,1876
3293,509,1876
3300,509,1876
3306,509,1874
3313,509,1873
3320,510,1872
3326,509,1872
3333,509,1872
3340,509,1872
3346,510,1872
3353,509,1872
3360,509,1872
3366,509,1872
3374,509,1872
3380,509,1872
3386,509,1872
3393,509,1872
3400,509,1872
3406,509,1872
3414,509,1872
3420,509,1872
3426,509,1872
3433,509,1872
3439,509,1872
3446,509,1872
3453,509,1872
3460,510,1872
3466,509,1872
3472,509,1872
3480,509,1872
3486,508,1872
3493,508,1872
3501,509,1872
3506,509,1872
3513,508,1872
3520,509,1872
3526,508,1872
3533,509,1872
3540,509,1872
3546,509,1872
3553,509,1872
3560,509,1872
3566,509,1872
3573,509,1872
3580,509,1872
3587,509,1872
3593,509,1872
3600,510,1872
3606,510,1872
3613,509,1872
3620,510,1872
3627,509,1872
3633,510,1872
3640,509,1872
3646,509,1872
3652,508,1872
3660,509,1872
3666,509,1871
3674,508,1871
3680,509,1872
3685,509,1870
3693,509,1869
3700,509,1872
3706,508,1870
3714,509,1870
3719,509,1870
3726,509,1869
3733,509,1869
3740,509,1869
3746,509,1869
3753,509,1869
3760,509,1869
3766,509,1869
3773,509,1869
3780,509,1869
3786,509,1869
3793,509,1869
3801,509,1869
3806,509,1869
3813,509,1869
3820,509,1869
3826,509,1869
3833,509,1869
3841,509,1869
3846,509,1869
3853,509,1869
3860,509,1869
3866,509,1869
3873,509,1869
3880,509,1869
3886,510,1869
3893,509,1869
3900,509,1869
3906,509,1869
3913,509,1869
3920,509,1869
3927,509,1869
3933,509,1869
3940,510,1869
3946,509,1868
3953,509,1868
3960,509,1869
3966,508,1867
3973,509,1867
3980,509,1867
3986,509,1865
3993,509,1865
3999,509,1865
4006,509,1865
4014,509,1865
4020,509,1865
4026,509,1865
4033,509,1865
4040,510,1865
4046,509,1865
4054,509,1865
4060,509,1865
4066,509,1865
4073,509,1865
4080,509,1865
4086,509,1865
4093,508,1865
4100,509,1865
4106,509,1865
4113,509,1865
4120,509,1865
4126,509,1865
4133,509,1865
4141,509,1865
4146,508,1865
4153,508,1865
4160,509,1865
4166,509,1865
4173,509,1865
4180,509,1865
4186,509,1865
4193,509,1865
4200,509,1865
4206,508,1865
4213,509,1865
4220,509,1865
4227,509,1865
4233,508,1865
4240,509,1865
4246,509,1865
4253,509,1865
4260,510,1865
4267,509,1865
4273,508,1865
4279,509,1865
4286,509,1865
4293,509,1865
4300,509,1865
4306,509,1865
4313,509,1865
4320,509,1865
4326,509,1865
4333,509,1865
4340,509,1865
4345,509,1864
4354,509,1865
4360,510,1865
4366,509,1863
4373,509,1863
4380,510,1863
4386,509,1862
4393,509,1863
4400,509,1863
4406,509,1862
4413,508,1862
4420,508,1862
4426,508,1862
4433,508,1862
4441,508,1862
4446,508,1862
4453,508,1862
4460,509,1862
4466,508,1862
4473,508,1862
4481,508,1862
4486,508,1862
4493,508,1862
4500,508,1862
4506,508,1862
4513,508,1862
4520,508,1862
4527,508,1862
4533,508,1862
4540,508,1862
4546,508,1862
4553,509,1862
4560,509,1862
4567,508,1862
4573,509,1862
4580,509,1862
4586,508,1861
4592,509,1861
4600,509,1862
4606,509,1860
4613,509,1861
4620,509,1861
4625,509,1859
4633,509,1859
4640,510,1859
4646,509,1858
4654,509,1859
4660,509,1859
4666,509,1858
4673,508,1858
4680,509,1858
4686,508,1858
4694,508,1858
4700,509,1858
4706,509,1858
4713,509,1858
4720,509,1858
4726,509,1858
4733,508,1858
4741,509,1858
4746,508,1858
4753,508,1858
4760,508,1858
4766,508,1858
4773,509,1858
4781,509,1858
4786,509,1858
4793,509,1858
4800,509,1858
4806,509,1858
4813,510,1858
4820,510,1858
4826,510,1858
4833,510,1858
4840,510,1858
4846,510,1855
4853,509,1855
4860,509,1855
4867,509,1855
4873,509,1855
4880,509,1855
4886,508,1855
4893,509,1855
4900,509,1855
4907,509,1855
4913,509,1855
4920,510,1855
4926,509,1855
4933,509,1855
4939,509,1855
4946,508,1855
4954,508,1855
4960,508,1855
4966,509,1855
4972,509,1855
4980,509,1855
4986,509,1855
4994,509,1855
5000,510,1855
5005,509,1855
5013,508,1855
5020,509,1855
5026,509,1855
5033,509,1855
5040,509,1855
5046,510,1855
5053,509,1855
5060,509,1855
5066,509,1855
5073,509,1855
5081,509,1855
5086,509,1855
5093,509,1855
5100,509,1855
5106,509,1855
5113,508,1855
5121,508,1855
5126,508,1855
5133,508,1855
5140,509,1855
5146,508,1855
5153,509,1855
5160,509,1855
5167,509,1855
5173,509,1855
5180,509,1855
5186,509,1855
5193,510,1855
5200,509,1855
5207,509,1855
5213,508,1855
5220,508,1855
5226,508,1855
5233,508,1855
5240,508,1855
5246,509,1855
5253,509,1855
5260,509,1855
5266,509,1854
5273,509,1854
5280,509,1855
5286,509,1854
5294,509,1855
5300,509,1854
5306,509,1853
5313,509,1854
5319,509,1854
5326,509,1852
5334,509,1852
5340,509,1852
5346,509,1851
5352,509,1851
5360,509,1851
5366,509,1851
5373,509,1851
5381,509,1851
5385,509,1851
5393,508,1851
5400,509,1851
5406,509,1851
5413,509,1851
5420,510,1851
5426,509,1848
5433,509,1848
5440,509,1848
5446,508,1848
5453,508,1848
5460,508,1848
5466,509,1848
5473,509,1848
5480,509,1846
5486,509,1845
5493,509,1845
5500,510,1845
5507,509,1845
5513,510,1845
5520,509,1845
5526,509,1845
5533,510,1845
5540,510,1845
5547,509,1844
5553,509,1845
5560,509,1845
5566,509,1845
5573,509,1845
5580,509,1845
5586,509,1845
5594,509,1845
5600,509,1845
5606,508,1845
5613,509,1845
5620,509,1845
5626,509,1845
5634,509,1845
5640,509,1845
5646,509,1845
5653,509,1845
5660,509,1845
5666,509,1845
5673,509,1845
5680,509,1845
5686,509,1845
5693,509,1845
5699,509,1845
5706,509,1845
5713,509,1845
5721,509,1845
5726,509,1845
5732,509,1845
5740,509,1845
5746,509,1845
5753,509,1845
5761,509,1845
5765,509,1845
5773,509,1845
5780,509,1845
5786,509,1845
5793,509,1845
5799,509,1846
5807,509,1845
5813,509,1845
5820,509,1845
5826,509,1845
5833,509,1845
5840,509,1845
5847,508,1845
5853,508,1845
5860,508,1845
5866,509,1845
5873,509,1845
5880,509,1845
5886,509,1845
5893,509,1845
5900,509,1846
5906,508,1845
5913,509,1845
5920,509,1845
5926,509,1845
5934,509,1845
5940,509,1845
5946,509,1845
5953,509,1845
5960,509,1845
5966,509,1845
5974,509,1845
5980,509,1845
5986,509,1845
5993,509,1845
6000,509,1845
6006,509,1845
6013,509,1845
6020,509,1845
6026,509,1845
6033,509,1845
6040,509,1845
6046,509,1845
6053,509,1845
6061,509,1845
6066,509,1845
6073,509,1845
6079,509,1845
6086,509,1845
6093,509,1845
6100,509,1845
6106,508,1842
6112,508,1844
6120,509,1841
6126,509,1841
6133,509,1841
6140,509,1841
6146,508,1841
6153,509,1841
6160,509,1841
6166,509,1841
6173,509,1841
6179,509,1841
6187,509,1841
6193,509,1841
6200,509,1841
6206,508,1841
6212,508,1841
6220,508,1841
6226,508,1841
6234,508,1841
6240,508,1841
6245,508,1841
6253,509,1841
6260,509,1841
6266,508,1841
6274,509,1841
6280,509,1841
6286,509,1841
6293,509,1841
6300,509,1841
6306,509,1841
6313,509,1841
6320,509,1841
6326,509,1841
6333,509,1841
6340,509,1842
6346,508,1841
6353,508,1842
6361,508,1842
6366,508,1841
6373,509,1843
6380,509,1843
6386,509,1841
6393,509,1843
6401,509,1845
6406,509,1843
6413,509,1845
6420,509,1845
6426,509,1845
6433,509,1845
6440,510,1845
6446,510,1845
6453,510,1845
6459,509,1845
6466,509,1845
6473,509,1845
6480,510,1845
6487,509,1845
6492,510,1845
6500,510,1845
6506,509,1845
6513,509,1845
6520,509,1845
6525,509,1845
6533,509,1845
6540,509,1845
6546,509,1845
6553,509,1845
6560,509,1845
6566,509,1845
6574,509,1845
6580,509,1845
6586,509,1845
6593,509,1845
6600,509,1845
6606,509,1845
6614,509,1845
6620,509,1845
6626,509,1845
6633,509,1845
6640,509,1845
6646,508,1845
6653,509,1845
6660,509,1845
6666,509,1845
6673,509,1845
6680,509,1845
6686,508,1845
6693,509,1845
6701,509,1845
6706,509,1845
6713,509,1845
6720,509,1845
6726,509,1845
6733,509,1845
6740,509,1845
6746,509,1845
6753,509,1845
6760,510,1845
6766,508,1845
6773,509,1845
6780,509,1845
6787,509,1845
6793,509,1845
6800,509,1845
6805,509,1844
6813,509,1845
6820,509,1845
6827,509,1845
6833,509,1845
6839,509,1845
6846,509,1843
6853,509,1845
6860,510,1845
6866,509,1845
6874,509,1845
6880,509,1845
6886,509,1845
6893,509,1845
6900,509,1845
6906,508,1845
6914,509,1845
6920,509,1845
6926,509,1845
6933,509,1845
6940,509,1845
6946,508,1845
6953,509,1845
6960,509,1846
6966,509,1845
6973,510,1847
6980,509,1848
6986,509,1847
6993,509,1848
7001,509,1848
7006,509,1848
7013,509,1848
7019,509,1848
7026,508,1848
7033,509,1848
7041,509,1848
7046,509,1848
7052,509,1848
7060,509,1849
7066,509,1848
7073,509,1851
7080,509,1851
7086,509,1850
7093,509,1851
7100,509,1851
7106,509,1851
7113,510,1851
7120,510,1851
7127,509,1851
7133,510,1851
7140,510,1851
7146,509,1851
7153,510,1851
7160,510,1851
7166,509,1851
7173,509,1851
7180,509,1851
7186,509,1851
7193,509,1851
7200,509,1851
7206,509,1851
7214,509,1851
7220,509,1851
7226,508,1851
7233,508,1852
7240,508,1852
7246,508,1852
7254,509,1854
7260,509,1854
7265,509,1854
7273,509,1855
7280,509,1855
7286,508,1855
7293,508,1855
7299,509,1855
7306,508,1855
7313,509,1855
7320,509,1855
7326,509,1855
7333,509,1855
7341,509,1855
7346,509,1855
7353,509,1855
7360,510,1857
7366,510,1857
7373,509,1858
7380,509,1858
7386,509,1858
7393,510,1858
7400,509,1858
7406,509,1858
7413,509,1858
7420,509,1858
7427,509,1858
7433,510,1858
7440,510,1858
7446,509,1858
7453,510,1858
7460,509,1858
7467,509,1858
7473,509,1858
7480,509,1858
7486,508,1858
7493,509,1858
7500,509,1858
7506,508,1858
7514,508,1860
7520,508,1859
7526,508,1859
7533,508,1860
7540,509,1862
7545,509,1862
7554,509,1862
7560,509,1862
7566,509,1862
7573,509,1862
7579,509,1862
7586,508,1862
7593,509,1862
7600,508,1864
7606,509,1864
7613,509,1865
7620,509,1865
7626,509,1865
7633,509,1865
7641,509,1865
7646,509,1865
7653,509,1865
7660,508,1868
7666,508,1867
7673,509,1869
7681,509,1869
7686,508,1869
7693,509,1869
7700,509,1869
7706,509,1869
7713,508,1869
7720,508,1869
7727,508,1869
7733,508,1870
7740,509,1872
7746,509,1871
7753,509,1872
7760,508,1872
7767,508,1872
7773,508,1872
7780,508,1872
7786,508,1872
7793,509,1873
7800,509,1872
7806,509,1872
7813,509,1874
7820,509,1873
7825,509,1872
7833,510,1875
7840,509,1873
7846,509,1873
7854,509,1875
7859,509,1876
7866,509,1874
7873,509,1876
7880,509,1876
7886,509,1876
7892,510,1876
7900,509,1876
7906,509,1876
7913,510,1876
7920,510,1876
7926,509,1876
7933,510,1876
7941,510,1876
7946,509,1878
7953,510,1879
7960,509,1879
7966,509,1879
7973,510,1879
7981,509,1879
7986,509,1879
7993,509,1879
8000,510,1879
8006,509,1879
8013,509,1879
8020,509,1879
8026,509,1879
8033,510,1880
8040,509,1880
8046,509,1881
8053,509,1883
8060,509,1883
8067,508,1883
8073,509,1883
8080,509,1883
8086,508,1883
8093,508,1883
8100,509,1883
8107,508,1883
8113,509,1883
8120,509,1883
8126,509,1883
8133,509,1883
8139,509,1883
8146,508,1883
8154,509,1883
8160,509,1884
8166,509,1885
8172,509,1886
8180,509,1886
8186,509,1886
8194,509,1886
8200,509,1886
8205,509,1886
8213,509,1890
8220,509,1890
8226,509,1890
8233,509,1890
8240,509,1890
8246,509,1891
8253,509,1893
8260,509,1893
8266,509,1893
8273,509,1893
8281,509,1894
8286,508,1893
8293,509,1897
8300,509,1897
8306,509,1897
8313,509,1897
8321,509,1897
8326,508,1897
8333,508,1900
8340,509,1901
8346,509,1901
8353,509,1901
8360,509,1901
8367,509,1903
8373,509,1904
8380,509,1904
8386,509,1904
8393,509,1904
8400,509,1905
8407,508,1906
8413,509,1908
8420,509,1908
8426,509,1908
8433,509,1908
8440,509,1908
8446,509,1908
8453,509,1912
8460,509,1912
8466,508,1912
8473,509,1912
8480,509,1912
8486,509,1914
8494,509,1915
8500,509,1915
8506,509,1915
8513,509,1915
8519,509,1915
8526,509,1917
8534,509,1919
8540,509,1919
8546,509,1919
8553,508,1919
8560,509,1919
8566,508,1920
8573,509,1923
8581,509,1923
8586,509,1923
8593,508,1923
8600,509,1923
8606,509,1924
8613,509,1926
8621,509,1926
8626,509,1926
8633,509,1926
8640,509,1927
8646,509,1930
8653,509,1930
8660,510,1930
8666,509,1930
8673,509,1930
8680,509,1933
8686,509,1933
8693,509,1934
8700,509,1934
8707,509,1934
8713,509,1934
8720,509,1935
8726,509,1935
8732,508,1937
8740,508,1937
8747,508,1937
8753,509,1937
8760,509,1937
8765,509,1937
8773,509,1937
8780,509,1938
8786,508,1940
8794,509,1941
8800,509,1941
8806,509,1941
8813,509,1941
8820,509,1941
8826,509,1941
8834,509,1942
8840,509,1945
8846,509,1945
8853,509,1945
8860,509,1945
8866,508,1945
8873,509,1945
8880,509,1945
8886,509,1945
8893,509,1946
8900,509,1948
8906,509,1948
8913,509,1949
8921,509,1949
8926,509,1949
8933,509,1949
8940,509,1949
8946,509,1949
8953,509,1953
8961,509,1953
8966,509,1953
8973,509,1953
8979,509,1953
8986,509,1953
8993,510,1956
9000,509,1956
9007,509,1956
9012,510,1956
9020,509,1956
9026,509,1956
9033,508,1959
9040,509,1960
9046,508,1960
9053,509,1960
9060,509,1960
9066,509,1960
9073,509,1960
9080,508,1960
9086,508,1960
9093,508,1963
9100,508,1964
9106,508,1964
9113,509,1964
9120,509,1964
9126,509,1964
9134,510,1964
9140,510,1964
9146,509,1964
9153,510,1964
9160,509,1964
9166,509,1965
9174,509,1968
9180,509,1968
9186,509,1968
9193,509,1968
9200,509,1968
9206,509,1968
9213,509,1968
9221,509,1968
9226,509,1968
9233,509,1968
9240,509,1968
9246,509,1968
9253,509,1968
9261,508,1968
9266,508,1968
9273,509,1968
9280,509,1968
9286,509,1968
9292,509,1968
9300,509,1968
9306,509,1968
9313,509,1968
9320,509,1968
9325,509,1968
9333,509,1968
9340,509,1968
9347,508,1968
9353,509,1968
9359,509,1968
9366,509,1968
9373,510,1968
9380,509,1968
9387,509,1968
9392,509,1968
9400,509,1968
9406,508,1968
9413,508,1968
9420,509,1968
9426,509,1968
9434,509,1968
9440,508,1968
9446,509,1968
9453,509,1968
9460,508,1968
9466,508,1968
9474,509,1968
9480,509,1968
9486,509,1968
9493,510,1968
9500,509,1968
9506,509,1968
9513,509,1968
9520,509,1968
9526,509,1968
9533,509,1968
9540,509,1968
9546,508,1968
9553,509,1968
9561,508,1968
9566,509,1968
9573,509,1968
9580,509,1968
9586,509,1968
9593,509,1968
9601,509,1968
9606,509,1968
9613,509,1968
9620,509,1968
9626,509,1968
9633,509,1968
9639,509,1968
9647,508,1968
9653,509,1968
9660,509,1968
9666,508,1968
9673,509,1968
9680,509,1968
9687,509,1968
9693,509,1968
9700,509,1968
9706,508,1968
9713,509,1968
9720,509,1968
9726,509,1968
9733,509,1968
9740,509,1968
9746,509,1968
9753,509,1968
9760,509,1968
9766,509,1968
9774,509,1968
9780,509,1968
9786,509,1968
9793,509,1968
9800,508,1968
9806,508,1968
9814,509,1968
9820,508,1967
9826,509,1968
9833,509,1968
9840,510,1967
9846,510,1967
9852,509,1968
9861,508,1964
9866,509,1965
9873,509,1966
9880,509,1965
9886,509,1965
9893,509,1965
9901,509,1964
9906,509,1964
9913,510,1964
9920,509,1964
9926,509,1964
9933,509,1964
9940,509,1964
9946,509,1963
9953,509,1961
9960,509,1960
9966,509,1960
9973,509,1960
9980,509,1960
9987,509,1960
9993,509,1960
10000,509,1960
10006,509,1958
10013,509,1958
10020,509,1956
10027,509,1956
10033,509,1956
10040,509,1956
10046,509,1956
10053,509,1956
10060,509,1956
10065,509,1956
10074,510,1956
10080,509,1956
10086,509,1956
10093,509,1956
10099,509,1956
10106,509,1956
10114,509,1956
10120,509,1956
10126,509,1956
10132,509,1956
10140,509,1956
10146,509,1956
10153,509,1956
10160,509,1956
10166,509,1956
10173,509,1956
10180,509,1956
10186,509,1956
10193,510,1956
10201,510,1955
10206,509,1956
10213,509,1956
10220,509,1953
10226,509,1953
10233,509,1953
10241,509,1953
10246,509,1953
10253,510,1953
10260,509,1953
10266,509,1953
10273,509,1953
10280,508,1953
10286,508,1953
10293,508,1953
10300,508,1953
10306,508,1953
10313,509,1951
10320,508,1949
10327,509,1949
10333,509,1949
10340,509,1949
10346,508,1949
10353,509,1949
10360,509,1949
10366,509,1949
10373,509,1949
10379,509,1949
10386,508,1949
10393,509,1949
10400,508,1949
10406,509,1949
10413,509,1949
10420,509,1948
10426,509,1949
10433,509,1949
10440,509,1948
10446,509,1949
10454,509,1949
10460,509,1945
10466,509,1945
10473,509,1945
10480,509,1945
10486,509,1945
10493,510,1945
10500,509,1945
10506,509,1945
10513,509,1945
10520,509,1945
10526,509,1945
10533,509,1945
10541,509,1945
10546,509,1945
10553,509,1945
10560,509,1944
10566,509,1945
10573,509,1944
10580,509,1942
10586,509,1942
10593,509,1942
10600,509,1941
10606,509,1941
10613,509,1941
10620,509,1941
10627,509,1941
10633,509,1941
10640,509,1941
10646,509,1941
10653,510,1941
10659,510,1940
10667,509,1941
10673,509,1940
10680,509,1937
10686,509,1937
10693,509,1938
10700,509,1937
10706,509,1937
10714,509,1937
10720,509,1937
10726,509,1937
10733,509,1937
10740,509,1937
10746,509,1937
10754,509,1937
10760,509,1937
10766,508,1937
10773,509,1937
10780,508,1937
10786,509,1937
10793,509,1937
10800,509,1935
10806,509,1936
10813,509,1934
10820,508,1934
10826,509,1934
10833,509,1934
10841,509,1932
10846,509,1932
10853,509,1930
10860,509,1930
10866,509,1930
10873,509,1930
10881,509,1930
10886,509,1930
10893,509,1930
10900,509,1930
10906,509,1930
10913,509,1930
10920,509,1930
10926,509,1930
10933,509,1930
10939,509,1930
10946,509,1930
10953,509,1930
10960,508,1930
10967,509,1930
10972,509,1930
10980,509,1930
10986,508,1930
10993,509,1930
11000,509,1930
11006,509,1930
11013,509,1930
11020,509,1930
11026,509,1930
11033,509,1930
11040,509,1930
11046,509,1930
11054,509,1930
11060,508,1930
11066,509,1930
11073,509,1930
11080,509,1930
11086,509,1930
11094,509,1930
11100,509,1930
11106,508,1930
11113,509,1930
11120,508,1930
11126,508,1930
11133,508,1930
11140,508,1930
11146,509,1930
11153,509,1930
11160,509,1930
11166,508,1930
11173,509,1930
11181,509,1930
11186,509,1930
11193,509,1930
11200,509,1930
11206,509,1930
11213,509,1930
11219,509,1930
11226,509,1930
11233,509,1930
11240,509,1930
11246,509,1930
11253,509,1930
11260,509,1930
11267,509,1930
11273,510,1930
11280,509,1930
11286,509,1930
11293,509,1930
11300,508,1930
11307,509,1930
11313,509,1930
11320,509,1929
11326,508,1929
11333,509,1928
11340,509,1926
11346,509,1926
11354,509,1926
11360,508,1926
11366,508,1926
11373,509,1926
11380,509,1925
11386,509,1926
11394,509,1926
11400,509,1923
11406,509,1925
11413,509,1924
11420,508,1923
11426,509,1924
11432,509,1924
11440,509,1923
11446,509,1923
11453,509,1925
11460,509,1923
11465,509,1924
11473,509,1924
11481,509,1924
11486,509,1924
11493,509,1926
11499,509,1923
11506,509,1924
11513,510,1924
11521,509,1923
11526,509,1926
11532,509,1924
11540,509,1923
11546,509,1924
11553,509,1923
11560,509,1923
11566,509,1923
11573,510,1923
11580,509,1923
11586,509,1923
11593,509,1923
11600,509,1923
11607,509,1923
11613,510,1923
11620,509,1923
11626,509,1923
11633,509,1923
11640,509,1923
11646,509,1923
11653,509,1923
11660,509,1923
11666,509,1923
11673,509,1923
11680,508,1923
11686,508,1923
11694,509,1923
11700,509,1921
11706,509,1923
11713,510,1920
11720,509,1919
11726,509,1919
11734,509,1919
11740,509,1919
11745,509,1919
11753,510,1919
11760,509,1919
11766,509,1919
11773,509,1919
11779,508,1919
11786,508,1919
11793,509,1919
