TimeStamp,ECG Data,GSR Data 
21566,521,555
21573,528,555
21580,531,555
21586,533,555
21594,527,555
21600,517,555
21606,510,555
21612,504,555
21620,500,555
21626,497,555
21634,495,555
21639,493,555
21646,494,555
21653,496,555
21660,497,555
21666,495,555
21673,496,555
21680,498,555
21686,498,555
21693,498,555
21700,487,555
21706,466,555
21713,462,555
21721,504,555
21726,579,555
21733,684,555
21740,774,556
21746,768,556
21753,623,556
21761,474,555
21766,423,555
21773,417,555
21780,448,555
21786,465,555
21793,472,555
21800,474,555
21807,477,555
21813,481,555
21819,483,555
21826,486,555
21833,490,555
21840,492,555
21847,495,555
21853,496,555
21860,498,555
21866,501,555
21873,504,555
21880,506,555
21886,509,555
21893,510,555
21900,513,555
21906,516,555
21913,520,555
21920,522,555
21926,524,555
21934,528,556
21940,530,556
21946,532,556
21953,533,556
21960,533,555
21966,533,556
21972,530,556
21980,524,556
21986,521,556
21993,514,556
22000,506,556
22006,500,556
22013,494,556
22021,488,556
22026,487,556
22033,486,556
22040,483,556
22046,485,556
22053,484,556
22061,484,555
22066,487,556
22073,489,556
22080,490,556
22086,492,556
22093,495,556
22100,497,555
22106,498,555
22113,500,556
22120,499,555
22126,502,556
22133,505,556
22140,503,555
22147,504,556
22152,505,556
22160,502,555
22166,505,555
22173,506,555
22179,505,555
22187,506,555
22193,507,555
22200,506,555
22206,508,555
22213,507,555
22220,504,555
22226,506,555
22234,506,555
22240,504,555
22246,506,555
22253,507,555
22260,509,555
22266,513,555
22274,517,555
22280,516,555
22286,520,555
22293,526,555
22300,528,555
22306,531,555
22313,526,555
22320,516,555
22326,510,555
22332,503,555
22340,496,555
22346,495,555
22353,493,555
22360,493,555
22366,496,555
22373,495,555
22380,496,555
22386,498,555
22393,499,555
22401,498,555
22406,500,555
22413,501,555
22420,488,555
22426,468,555
22433,458,555
22440,497,555
22447,585,555
22453,672,555
22460,764,555
22466,770,555
22473,633,555
22480,479,555
22487,423,555
22493,416,555
22500,444,555
22506,465,555
22512,472,555
22520,476,555
22526,481,555
22533,484,555
22539,483,555
22546,485,555
22553,488,555
22560,488,555
22566,492,555
22574,499,555
22580,501,555
22586,503,555
22593,506,555
22600,515,555
22606,517,555
22614,510,555
22620,508,555
22626,511,555
22633,518,555
22640,522,555
22646,524,555
22653,524,555
22661,529,555
22666,533,555
22673,533,555
22680,532,555
22686,534,555
22693,533,555
22701,528,555
22706,524,555
22713,516,555
22719,508,555
22726,500,555
22733,494,555
22740,488,555
22746,487,555
22753,486,555
22760,482,555
22766,481,555
22773,482,555
22780,484,555
22787,488,556
22793,487,556
22800,490,555
22806,492,556
22813,494,556
22820,496,556
22827,497,556
22833,499,556
22840,501,555
22846,502,556
22853,502,556
22860,502,556
22866,503,556
22874,504,556
22880,505,556
22886,507,556
22893,508,556
22899,506,556
22906,505,556
22914,505,556
22920,506,556
22926,507,556
22933,507,556
22940,507,556
22946,505,556
22953,504,556
22960,508,556
22966,510,556
22973,511,556
22980,512,556
22986,516,556
22993,523,556
23001,528,556
23006,531,556
23013,529,556
23020,519,556
23026,512,556
23033,503,556
23041,497,556
23046,496,556
23052,495,556
23060,494,556
23066,495,556
23073,496,556
23079,495,556
23087,497,556
23093,498,556
23100,499,556
23106,500,556
23113,501,556
23120,496,556
23127,480,556
23133,463,556
23140,469,556
23146,528,556
23153,630,556
23160,713,556
23166,770,556
23173,712,556
23180,552,556
23186,460,556
23193,412,556
23200,428,556
23206,458,556
23214,471,556
23220,477,556
23226,483,556
23232,481,556
23240,480,556
23246,484,556
23254,487,556
23259,490,556
23266,494,556
23273,497,556
23280,500,556
23286,502,556
23293,505,556
23301,507,556
23306,509,556
23313,511,556
23320,514,556
23326,517,556
23333,520,556
23341,521,556
23346,524,556
23353,527,556
23360,530,556
23366,531,556
23373,533,556
23380,535,556
23386,537,556
23393,533,556
23400,525,555
23406,519,555
23412,514,555
23420,506,555
23427,500,555
23433,493,555
23439,488,555
23446,486,555
23453,482,555
23460,481,555
23467,482,555
23473,482,555
23480,484,555
23486,486,555
23493,485,555
23500,486,555
23506,490,555
23514,491,555
23520,494,555
23526,498,555
23533,498,555
23540,499,555
23546,500,555
23554,501,555
23560,502,555
23566,505,555
23573,506,555
23580,504,555
23586,504,555
23592,505,555
23600,508,555
23606,512,555
23613,503,555
23619,497,555
23626,498,555
23633,497,555
23641,501,555
23646,505,555
23653,510,555
23660,512,555
23666,515,555
23673,521,555
23681,527,555
23686,529,555
23693,528,555
23700,518,555
23706,508,555
23713,496,555
23720,489,555
23726,490,555
23733,491,555
23740,493,555
23746,497,555
23753,493,555
23760,500,555
23767,501,555
23773,491,555
23780,490,555
23786,494,555
23793,496,555
23799,492,555
23806,479,555
23813,462,555
23820,475,555
23826,529,555
23833,629,555
23840,720,555
23846,770,556
23854,713,556
23860,575,555
23866,450,556
23873,395,555
23880,409,555
23886,442,556
23894,463,555
23900,471,555
23906,476,556
23913,480,555
23920,484,555
23926,488,556
23933,490,556
23941,493,556
23946,496,556
23952,498,556
23960,501,556
23966,503,556
23973,504,556
23980,506,556
23986,509,556
23993,512,556
24000,514,556
24006,517,556
24013,520,556
24020,523,556
24026,526,556
24033,527,556
24040,530,556
24046,533,556
24053,533,556
24060,534,556
24067,534,556
24073,531,556
24080,526,556
24086,522,556
24093,516,556
24100,509,556
24107,505,556
24113,500,556
24120,494,556
24126,491,556
24132,488,556
24140,487,556
24146,488,556
24154,487,556
24159,488,556
24166,490,556
24173,491,556
24180,493,556
24186,495,556
24194,496,556
24200,499,556
24206,501,556
24213,501,556
24220,502,556
24226,504,556
24233,505,556
24240,506,556
24246,507,556
24253,507,556
24260,507,556
24266,508,556
24273,507,556
24281,507,556
24286,508,556
24293,507,556
24300,510,556
24306,514,556
24313,514,556
24321,514,556
24326,517,556
24333,525,556
24339,530,556
24346,535,556
24353,528,556
24360,518,556
24366,514,556
24373,505,556
24380,498,556
24386,495,556
24393,493,556
24400,492,556
24407,493,556
24413,494,556
24420,496,556
24426,497,556
24433,499,556
24440,500,556
24446,502,556
24453,502,556
24460,499,556
24466,483,556
24473,468,556
24480,488,556
24486,560,556
24494,652,556
24500,714,556
24506,764,556
24513,688,556
24519,550,556
24526,451,556
24534,411,556
24540,421,556
24546,445,556
24553,468,556
24560,476,556
24566,479,556
24573,481,556
24581,485,556
24586,488,556
24593,494,556
24600,499,556
24606,507,556
24613,512,556
24621,508,556
24626,509,556
24633,499,556
24640,493,556
24646,498,556
24653,503,556
24660,510,556
24666,514,556
24673,518,556
24680,521,556
24686,525,556
24693,527,556
24699,530,556
24707,532,556
24713,531,556
24720,531,556
24725,531,556
24733,528,556
24740,524,556
24747,520,556
24753,515,556
24760,509,556
24766,504,556
24773,498,556
24780,495,556
24786,492,556
24794,488,556
24800,490,556
24806,490,556
24813,489,556
24820,491,556
24826,493,556
24834,492,556
24840,494,556
24846,496,556
24853,498,556
24860,500,556
24866,502,556
24873,503,556
24880,506,556
24886,508,557
24893,507,556
24900,509,556
24905,513,557
24913,515,556
24921,515,556
24926,511,557
24933,507,556
24940,505,556
24946,503,556
24953,501,556
24961,506,556
24966,510,557
24973,514,556
24980,514,557
24986,516,557
24993,523,556
25000,530,557
25007,534,557
25013,531,557
25020,521,557
25026,513,557
25033,502,557
25040,497,557
25047,495,557
25053,493,557
25059,493,557
25066,493,557
25073,494,557
25080,496,557
25085,497,557
25093,496,557
25100,497,557
25106,498,557
25113,499,557
25120,497,557
25126,481,557
25134,461,557
25140,468,557
25146,525,557
25153,630,557
25160,730,557
25166,780,557
25174,712,557
25180,563,557
25186,452,557
25193,410,557
25200,423,557
25206,451,557
25213,464,557
25220,470,557
25226,475,557
25233,480,557
25239,483,557
25246,486,557
25253,489,557
25261,493,557
25266,495,557
25273,497,557
25280,500,557
25286,501,557
25293,503,557
25300,505,557
25306,507,557
25313,510,557
25320,513,557
25326,515,557
25333,518,557
25340,520,557
25347,522,557
25353,525,557
25360,529,557
25366,531,557
25373,532,557
25380,532,557
25387,530,557
25393,528,557
25400,526,557
25406,522,557
25413,516,557
25419,510,557
25426,505,557
25434,499,557
25440,493,557
25446,490,557
25453,488,557
25460,486,558
25466,486,558
25474,487,558
25480,487,558
25486,488,558
25493,489,558
25500,491,558
25506,495,558
25513,495,558
25520,493,558
25526,497,558
25533,500,558
25540,505,558
25546,507,558
25553,508,558
25561,508,558
25566,508,558
25572,508,558
25580,510,558
25586,509,558
25593,506,558
25600,505,558
25606,505,558
25613,505,558
25620,509,558
25626,513,558
25633,515,558
25640,514,558
25647,519,558
25653,525,558
25660,531,558
25666,532,558
25673,524,558
25680,514,558
25687,507,558
25693,498,558
25700,493,558
25706,492,558
25713,491,558
25720,491,558
25726,492,558
25733,493,558
25740,495,558
25746,495,558
25752,496,558
25760,498,558
25766,498,558
25774,501,558
25779,495,558
25786,475,558
25793,460,558
25800,489,558
25806,557,558
25814,663,558
25820,750,558
25826,780,558
25833,680,558
25840,513,558
25846,430,558
25853,410,558
25860,431,558
25866,459,558
25873,469,558
25880,473,558
25886,475,558
25893,480,558
25901,483,558
25906,485,558
25913,488,558
25920,490,558
25926,492,558
25933,497,558
25940,499,558
25946,502,558
25953,504,558
25959,505,558
25966,506,558
25973,510,558
25980,513,558
25987,516,558
25993,518,558
26000,520,558
26006,524,558
26013,526,558
26020,528,558
26027,529,558
26033,531,558
26040,531,558
26046,530,558
26053,528,558
26060,525,558
26066,520,558
26074,512,558
26080,506,558
26086,501,558
26093,496,558
26100,491,558
26106,489,558
26113,487,558
26120,487,558
26126,487,558
26133,488,558
26139,490,558
26146,492,558
26153,491,558
26160,493,558
26166,494,558
26173,496,558
26180,499,558
26186,500,558
26193,501,558
26201,503,558
26206,504,558
26213,505,558
26220,505,558
26226,506,558
26233,507,558
26241,506,558
26246,506,558
26253,506,558
26260,505,558
26266,505,558
26273,505,558
26280,506,558
26287,509,558
26293,512,558
26300,513,558
26306,512,558
26313,518,558
26319,526,558
26327,531,558
26333,533,558
26340,524,558
26346,515,558
26353,506,558
26360,499,558
26366,495,558
26373,494,558
26380,493,558
26386,493,558
26393,494,558
26400,494,558
26406,494,558
26414,495,558
26420,497,558
26426,498,558
26433,499,558
26440,501,558
26446,492,558
26454,472,558
26460,459,558
26466,481,558
26472,557,558
26480,659,558
26486,743,558
26493,767,558
26499,675,558
26506,533,558
26513,431,558
26520,410,558
26526,430,558
26533,460,558
26541,472,558
26546,474,558
26553,476,558
26560,480,558
26566,484,558
26573,487,558
26580,491,558
26586,493,558
26593,497,558
26600,498,558
26606,498,558
26613,501,558
26620,504,558
26627,506,558
26633,508,558
26640,512,558
26646,514,558
26653,515,558
26660,518,558
26667,522,558
26673,525,558
26679,526,558
26686,528,558
26693,530,558
26700,530,558
26706,530,558
26714,529,559
26720,529,559
26726,524,558
26733,518,558
26740,512,558
26746,507,559
26754,500,559
26760,496,558
26766,493,558
26773,489,559
26780,487,558
26786,486,559
26793,487,559
26800,487,559
26806,488,559
26813,489,559
26820,490,559
26826,492,559
26833,495,558
26841,497,559
26846,498,558
26853,500,559
26859,501,558
26866,502,559
26873,504,559
26881,505,559
26886,506,559
26893,506,559
26900,506,559
26906,508,559
26913,506,559
26920,507,559
26927,507,558
26933,507,559
26940,506,559
26946,505,559
26953,506,559
26960,507,559
26967,507,559
26973,507,559
26980,510,559
26986,514,559
26993,513,559
27000,515,559
27006,522,559
27013,527,558
27020,531,559
27026,532,559
27033,523,559
27039,515,559
27046,506,559
27054,497,559
27060,494,559
27066,493,559
27073,492,559
27080,493,559
27086,494,559
27094,495,559
27100,496,559
27106,498,559
27113,498,559
27120,500,559
27126,501,559
27133,500,559
27141,485,559
27146,471,559
27153,462,559
27160,513,559
27166,599,559
27173,681,559
27181,765,559
27186,751,559
27192,623,559
27200,479,559
27206,421,559
27213,421,559
27219,449,559
27226,465,559
27233,475,559
27240,479,559
27246,481,559
27253,483,559
27260,486,559
27267,488,559
27273,491,559
27280,497,559
27286,499,559
27293,500,559
27300,501,559
27307,503,559
27313,508,559
27320,510,559
27326,511,559
27333,513,559
27340,516,559
27346,518,559
27354,521,559
27360,525,559
27366,527,559
27372,526,559
27380,531,559
27386,531,559
27394,532,559
27399,532,559
27406,532,559
27413,528,559
27420,523,559
27426,518,559
27433,512,559
27440,507,559
27446,501,559
27453,494,559
27460,492,559
27466,489,559
27473,487,559
27481,487,559
27486,485,559
27493,486,559
27500,487,559
27506,488,559
27513,492,559
27521,495,559
27526,496,559
27533,497,559
27540,499,559
27546,501,559
27552,502,559
27560,503,559
27567,505,559
27573,504,559
27580,505,559
27586,507,559
27593,504,559
27600,505,559
27607,505,559
27613,505,559
27620,506,559
27626,506,559
27633,506,559
27640,505,559
27646,504,559
27653,505,559
27660,505,559
27666,506,559
27673,510,559
27679,515,559
27686,516,559
27694,514,559
27700,520,559
27706,527,559
27713,532,559
27720,530,560
27726,522,559
27734,514,559
27740,508,560
27746,500,560
27753,495,560
27760,493,560
27766,491,560
27773,492,560
27781,496,560
27786,496,560
27793,496,560
27800,496,560
27806,498,560
27813,499,560
27821,500,560
27826,499,560
27832,491,560
27840,468,560
27846,461,560
27853,507,560
27860,595,560
27866,665,560
27873,756,560
27880,741,560
27886,629,560
27893,482,560
27900,418,560
27907,417,560
27913,442,560
27920,468,560
27926,475,560
27933,478,560
27940,480,560
27947,483,560
27953,487,560
27959,490,560
27966,493,560
27973,496,560
27980,496,560
27986,498,560
27994,504,560
28000,505,560
28006,506,560
28013,509,560
28020,512,560
28026,512,560
28034,514,560
28040,517,560
28046,519,560
28053,525,560
28060,528,560
28066,529,560
28073,531,560
28080,531,560
28086,533,560
28093,532,560
28100,530,560
28106,528,560
28112,523,560
28121,517,560
28126,514,560
28133,507,560
28140,500,560
28146,497,560
28153,492,560
28161,488,560
28166,485,560
28173,483,560
28180,485,560
28186,486,560
28193,487,560
28200,489,560
28207,492,560
28213,492,560
28220,495,560
28226,496,560
28233,496,560
28239,500,560
28247,502,560
28253,503,560
28260,503,560
28265,504,560
28273,505,560
28280,506,560
28286,506,560
28293,507,560
28300,506,560
28306,504,560
28313,507,560
28320,508,560
28326,507,560
28334,506,560
28340,506,560
28346,507,560
28353,508,560
28360,513,560
28366,516,560
28374,514,560
28380,514,560
28386,524,560
28392,530,560
28400,532,560
28406,526,560
28413,517,560
28420,512,560
28426,504,560
28433,499,560
28440,496,560
28446,494,560
28453,496,560
28461,497,560
28466,498,560
28473,499,560
28480,498,560
28486,498,560
28493,499,560
28500,500,560
28506,500,560
28513,495,560
28519,478,560
28526,462,560
28533,481,560
28540,567,560
28547,641,560
28553,722,560
28560,764,560
28566,670,560
28573,538,560
28580,438,560
28587,413,561
28593,431,560
28600,459,561
28606,471,560
28613,477,560
28620,481,561
28626,485,561
28634,488,561
28640,492,560
28646,494,561
28653,495,561
28660,500,561
28666,503,561
28673,505,561
28680,507,561
28686,507,561
28693,509,561
28700,512,561
28706,514,561
28713,517,561
28720,521,561
28726,522,561
28733,524,561
28740,529,561
28746,531,561
28753,532,561
28761,535,561
28766,535,561
28773,537,561
28780,536,561
28786,534,561
28793,528,561
28800,520,561
28806,513,561
28813,506,561
28820,500,561
28826,496,561
28833,491,561
28840,487,561
28847,484,561
28853,484,561
28860,485,561
28866,485,561
28873,486,561
28880,487,561
28887,489,561
28893,490,561
28900,492,561
28906,494,561
28913,495,561
28920,496,561
28926,498,561
28933,501,561
28940,502,561
28946,502,561
28952,503,561
28960,504,561
28966,504,561
28974,504,561
28980,505,561
28986,506,561
28993,505,561
29000,502,561
29006,501,561
29014,501,561
29020,502,561
29026,502,561
29033,505,561
29040,509,561
29046,511,561
29053,510,561
29060,513,561
29066,522,561
29073,529,562
29079,529,562
29086,520,562
29093,510,562
29101,502,562
29106,497,562
29113,493,562
29120,490,562
29126,490,562
29133,490,562
29140,491,562
29146,491,562
29153,492,562
29160,492,562
29166,494,562
29173,496,562
29180,496,562
29187,496,562
29193,488,562
29200,466,562
29206,458,562
29213,492,562
29220,586,562
29227,666,562
29232,729,562
29240,744,562
29246,627,562
29253,484,562
29260,420,562
29266,407,562
29274,436,562
29280,460,562
29286,468,562
29293,473,562
29300,477,562
29306,480,562
29314,484,562
29320,486,562
29326,489,562
29333,492,562
29340,492,562
29346,497,562
29353,502,562
29359,503,562
29366,505,562
29373,507,562
29380,509,562
29385,507,562
29393,512,562
29401,517,562
29406,525,562
29413,526,562
29420,527,562
29426,530,562
29433,532,562
29441,534,562
29446,535,562
29453,533,562
29460,533,562
29466,529,562
29473,523,562
29480,516,562
29487,511,562
29493,506,562
29500,499,562
29506,495,562
29512,489,562
29520,486,562
29527,483,562
29533,484,562
29540,485,563
29546,485,562
29553,486,562
29560,489,562
29566,491,563
29573,493,562
29580,494,562
29586,494,563
29593,495,563
29600,498,562
29606,500,562
29614,502,562
29620,504,562
29626,506,562
29633,503,562
29639,504,562
29646,508,562
29654,506,563
29660,509,563
29665,509,563
29673,507,562
29680,507,563
29686,507,563
29693,506,563
29701,506,563
29706,506,563
29713,508,563
29720,512,563
29726,512,563
29733,513,563
29741,520,563
29746,528,563
29753,535,563
29760,532,563
29766,523,563
29773,515,563
29780,506,563
29786,500,563
29792,497,563
29800,496,563
29806,494,563
29813,494,563
29820,494,563
29827,495,563
29833,496,563
29840,498,563
29846,499,563
29853,500,563
29860,502,563
29867,501,563
29873,492,563
29880,468,563
29886,458,563
29893,502,563
29900,591,563
29906,677,563
29914,765,563
29919,758,563
29926,633,563
29933,484,563
29940,416,563
29946,413,563
29954,448,563
29960,466,563
29966,474,563
29973,477,563
29980,480,563
29986,483,563
29993,487,563
30000,490,563
30006,491,563
30013,494,563
30020,495,563
30026,498,563
30033,503,563
30041,505,563
30046,505,563
30053,506,563
30060,511,563
30066,514,563
30072,517,563
30081,519,563
30086,521,563
30093,524,563
30100,527,563
30106,530,563
30113,532,563
30120,534,563
30126,535,563
30133,534,563
30140,531,563
30146,526,563
30153,522,563
30160,517,563
30167,509,563
30173,501,563
30180,496,563
30186,493,563
30193,488,563
30199,485,563
30206,485,563
30213,485,563
30220,486,564
30225,486,563
30233,486,564
30240,489,563
30246,492,563
30254,492,564
30260,493,564
30266,495,564
30273,498,564
30280,501,563
30286,501,564
30294,500,564
30300,505,564
30306,507,564
30313,507,564
30320,505,564
30326,506,564
30333,507,564
30341,507,564
30346,507,564
30352,508,564
30360,508,564
30366,507,564
30373,508,564
30381,507,564
30386,506,564
30393,511,564
30400,511,564
30406,513,564
30413,516,564
30420,520,564
30426,526,564
30433,531,564
30440,532,564
30446,522,564
30453,515,564
30460,508,564
30467,500,564
30473,498,564
30479,496,564
30486,495,564
30493,495,564
30500,497,564
30507,496,564
30513,496,564
30520,496,564
30526,498,564
30533,500,564
30540,501,564
30546,501,564
30554,489,564
30560,471,564
30566,458,564
30573,493,564
30580,588,564
30586,660,564
30594,754,564
30600,754,564
30606,635,564
30613,504,564
30620,425,564
30626,415,564
30632,442,564
30640,465,564
30646,472,564
30653,479,564
30660,481,564
30666,482,564
30673,485,564
30681,491,564
30686,493,564
30693,496,564
30700,498,564
30706,500,564
30713,502,564
30721,504,564
30726,506,564
30733,509,564
30740,510,564
30746,512,564
30753,516,564
30759,518,564
30767,522,564
30773,525,564
30780,528,564
30786,530,564
30793,533,564
30800,532,565
30807,534,565
30813,536,565
30820,534,565
30826,530,564
30833,526,565
30840,520,565
30846,512,565
30853,507,565
30860,499,565
30866,495,565
30873,490,565
30880,487,565
30886,486,565
30894,486,565
30900,487,565
30906,487,565
30912,488,565
30920,491,565
30926,491,565
30934,493,565
30940,495,565
30946,496,565
30953,498,565
30960,500,565
30966,501,565
30973,503,565
30981,505,565
30986,505,565
30993,505,565
31000,506,565
31006,506,565
31013,507,565
31021,507,565
31026,506,565
31033,505,565
31039,507,565
31046,507,565
31053,505,565
31060,506,565
31066,507,565
31073,507,565
31080,509,565
31086,512,565
31093,514,565
31100,513,565
31107,517,565
31113,525,565
31120,529,565
31126,531,565
31133,528,565
31140,518,565
31147,513,565
31153,506,565
31160,499,565
31166,496,565
31173,495,565
31180,493,565
31186,494,565
31193,497,565
31200,498,565
31206,498,565
31213,499,565
31220,499,565
31226,500,565
31234,501,565
31240,497,565
31246,483,565
31253,463,565
31260,477,565
31266,543,565
31273,630,565
31280,713,565
31286,766,565
31293,678,565
31300,543,565
31306,449,565
31313,411,565
31320,428,565
31326,454,565
31333,472,565
31340,478,565
31345,481,565
31353,484,565
31361,488,565
31366,489,565
31373,492,565
31380,495,565
31386,497,565
31393,501,565
31400,503,565
31407,505,565
31413,507,565
31420,507,565
31426,509,565
31433,513,565
31440,516,565
31447,518,565
31453,520,565
31460,524,565
31466,527,565
31472,529,565
31480,533,565
31486,534,565
31493,534,565
31500,535,565
31506,534,565
31513,531,565
31520,526,565
31526,522,565
31534,515,565
31540,507,565
31546,501,565
31553,495,565
31560,488,565
31566,485,565
31574,485,565
31580,484,565
31586,483,565
31593,484,565
31599,483,565
31606,484,565
31613,487,565
31621,490,565
31625,492,565
31633,494,565
31640,496,565
31646,496,565
31653,498,566
31661,499,565
31666,500,565
31673,503,566
31680,503,565
31686,503,565
31693,503,566
31700,505,566
31706,505,566
31713,505,565
31720,505,565
31726,506,566
31733,505,566
31740,504,566
31747,505,566
31752,505,566
31760,504,566
31766,505,566
31773,509,566
31779,512,566
31787,511,566
31793,513,566
31800,523,566
31806,528,566
31813,531,566
31820,527,566
31826,518,566
31834,510,566
31840,502,566
31846,498,566
31853,495,566
31860,493,566
31866,491,566
31874,492,566
31880,494,566
31886,494,566
31893,495,566
31900,496,566
31906,498,566
31913,499,566
31920,499,566
31926,495,566
31932,481,566
31940,464,566
31946,471,566
31953,542,566
31961,626,566
31966,690,566
31973,756,566
31980,687,566
31986,571,566
31993,455,566
32001,415,566
32006,420,566
32013,449,566
32020,469,566
32026,474,566
32032,478,566
32040,481,566
32047,485,566
32053,489,566
32059,492,566
32066,495,566
32073,498,566
32080,499,566
32087,502,566
32093,505,566
32100,509,566
32106,511,566
32113,511,566
32120,511,566
32126,514,566
32133,518,566
32140,521,566
32146,523,566
32153,525,566
32160,528,566
32166,530,566
32174,534,566
32180,534,566
32186,535,566
32193,534,566
32200,531,566
32206,527,566
32212,522,566
32220,516,566
32226,510,566
32233,502,566
32240,497,566
32246,492,566
32253,488,566
32261,485,566
32266,485,566
32273,485,566
32280,486,566
32286,487,566
32293,490,566
32301,491,566
32306,492,566
32313,493,566
32320,495,566
32326,498,566
32333,499,566
32339,500,566
32346,502,566
32353,505,566
32360,506,566
32366,507,566
32373,505,566
32380,505,566
32387,506,566
32393,507,566
32400,508,566
32406,507,566
32413,507,566
32420,506,566
32427,508,566
32433,508,566
32440,508,566
32446,507,566
32453,506,566
32460,508,566
32466,510,566
32474,515,566
32480,516,566
32486,514,566
32492,518,566
32500,526,566
32506,532,566
32514,532,566
32520,525,566
32526,515,566
32533,507,566
32540,500,566
32546,496,566
32553,497,566
32560,495,566
32566,494,566
32573,495,566
32580,496,566
32586,498,566
32593,499,566
32601,498,566
32606,498,566
32613,499,566
32619,498,566
32626,493,566
32633,470,566
32641,462,566
32646,484,566
32653,575,566
32660,671,566
32666,747,566
32673,752,566
32680,613,566
32687,490,566
32693,427,566
32700,411,566
32706,434,566
32713,464,566
32720,474,566
32727,477,566
32733,481,566
32740,484,566
32746,488,566
32753,490,566
32760,493,566
32766,495,567
32772,499,566
32780,501,567
32786,503,566
32793,506,567
32800,508,567
32806,512,567
32814,513,567
32820,514,567
32826,517,566
32833,518,566
32840,519,566
32846,523,566
32854,526,566
32860,529,566
32866,533,566
32873,534,566
32880,534,566
32886,535,566
32893,533,566
32899,530,566
32906,526,566
32913,519,566
32920,512,566
32925,507,566
32933,499,566
32941,493,566
32946,490,566
32953,487,566
32960,485,566
32966,484,566
32973,484,566
32980,485,566
32986,486,566
32993,489,566
33000,491,566
33006,493,566
33013,494,566
33020,494,566
33027,497,566
33033,499,566
33040,500,566
33046,501,566
33052,504,566
33060,504,566
33067,504,566
33073,505,566
33079,506,566
33086,506,566
33093,505,566
33100,506,566
33106,506,566
33114,507,566
33120,506,566
33126,505,566
33133,506,566
33140,505,566
33146,504,566
33154,504,566
33160,505,566
33166,506,566
33173,511,566
33180,513,566
33186,513,566
33193,516,566
33200,522,566
33205,528,566
33213,531,566
33220,527,566
33226,519,566
33232,512,566
33241,503,566
33246,498,566
33253,496,566
33260,496,566
33266,495,566
33273,494,566
33281,495,566
33286,497,566
33293,497,567
33300,497,567
33306,498,566
33313,497,567
33320,499,567
33327,498,567
33333,482,567
33340,461,567
33346,466,567
33353,531,567
33359,617,567
33367,698,567
33373,761,567
33380,704,567
33386,588,567
33393,460,567
33400,414,567
33406,424,567
33413,449,567
33420,469,567
33426,475,567
33433,478,567
33440,481,567
33446,485,567
33454,488,567
33460,490,567
33466,493,567
33473,496,567
33480,499,567
33486,502,567
33494,504,567
33500,506,567
33506,508,567
33512,511,567
33520,512,567
33526,513,567
33533,516,567
33540,518,567
33546,521,567
33553,525,567
33560,528,567
33566,530,567
33573,533,567
33581,535,567
33586,536,567
33593,535,567
33600,531,567
33606,528,567
33612,522,567
33620,515,567
33626,511,567
33633,503,567
33639,497,567
33646,492,567
33653,488,567
33660,485,567
33667,483,567
33673,484,567
33680,484,567
33686,484,567
33693,486,567
33700,489,567
33707,491,567
33713,494,567
33720,495,567
33726,495,567
33733,495,567
33740,499,567
33746,501,567
33754,500,568
33760,501,567
33766,503,567
33773,506,568
33780,504,568
33786,504,568
33793,504,568
33800,505,568
33806,505,568
33813,506,568
33820,505,568
33826,506,568
33833,507,568
33840,506,568
33846,506,568
33853,506,568
33860,503,568
33866,503,568
33873,504,568
33881,506,568
33886,507,568
33893,509,568
33900,513,568
33906,514,568
33913,514,568
33920,521,568
33926,526,568
33933,531,568
33940,532,568
33946,525,568
33953,514,568
33960,506,568
33967,499,568
33973,496,568
33980,496,568
33986,495,568
33993,496,568
34000,495,568
34007,496,568
34013,497,568
34020,498,568
34026,499,568
34033,500,568
34040,500,568
34046,499,568
34053,490,568
34060,466,568
34066,460,568
34072,498,568
34080,595,568
34086,677,568
34094,759,568
34100,749,568
34106,629,568
34113,487,568
34120,422,568
34126,416,568
34134,445,568
34140,465,568
34146,473,568
34153,479,568
34160,481,568
34166,483,568
34173,488,568
34180,490,568
34186,493,568
34193,496,568
34199,498,568
34206,500,568
34213,503,568
34221,507,568
34225,509,568
34233,510,568
34240,512,568
34246,513,568
34253,515,568
34260,519,568
34266,521,568
34273,525,568
34280,528,568
34286,531,568
34293,533,568
34300,535,568
34307,537,568
34313,537,568
34320,533,568
34326,530,568
34333,525,568
34340,519,568
34347,512,568
34353,506,568
34360,498,568
34366,491,568
34373,487,568
34379,485,568
34386,483,568
34394,483,568
34400,484,568
34406,486,568
34413,488,568
34420,490,569
34426,490,569
34434,490,569
34440,492,568
34446,493,569
34453,497,569
34460,499,569
34466,499,569
34473,501,569
34480,501,569
34486,502,569
34493,503,568
34500,505,569
34506,506,569
34513,505,569
34521,506,569
34526,508,569
34532,509,569
34540,506,569
34546,504,569
34553,504,569
34561,504,568
34566,504,569
34573,503,569
34580,505,569
34586,505,569
34593,505,569
34600,506,569
34607,507,569
34613,508,569
34620,508,569
34626,509,569
34633,513,569
34640,514,569
34647,516,569
34653,522,569
34659,529,569
34666,531,569
34673,529,569
34680,520,569
34686,514,569
34693,506,569
34700,498,569
34706,496,569
34713,495,569
34720,496,569
34726,497,569
34734,496,569
34740,497,569
34746,499,569
34753,499,569
34760,499,569
34766,500,569
34774,503,569
34780,498,569
34786,480,569
34793,460,569
34800,470,569
34806,531,569
34812,618,569
34821,713,569
34826,764,569
34833,708,569
34840,570,569
34846,462,569
34853,414,569
34861,426,569
34866,447,569
34873,470,569
